WorkerId,SubmitTime,Answer 101,question_number,subject,animacy,number,definiteness,type,full_sentence,response,rt
HVM57877S3XFNTTOIVR5KHQ1PUDWP7,Fri Oct 03 10:19:33 PDT 2014,"""English""",15,bed,inanimate,singular,indefinite,target,A bed is a necessity for a good  night's sleep.,is a necessity for a good  night's sleep.,11854
N45TFS98LGQQTFFRR3H8TSLO5SAXLH,Fri Oct 03 10:19:33 PDT 2014,"""English""",16,marble,inanimate,plural,definite,target,The marbles rolled all over the floor.,rolled all over the floor.,7615
U9QF0HY0YKOEA0LN6RWILDPWHYSNCN,Fri Oct 03 10:19:33 PDT 2014,"""English""",17,light bulb,inanimate,singular,indefinite,target,A light bulb just went out.,just went out.,8927
SBCRN54LUVDPOZH03DBYBMHP2YBA4Q,Fri Oct 03 10:19:33 PDT 2014,"""English""",10,zipper,inanimate,singular,indefinite,target,A zipper is a necessity on your blue jeans.,is a necessity on your blue jeans.,12328
0TRF3JAPDRAU1JPBE982XQVUOFWPQ5,Fri Oct 03 10:19:33 PDT 2014,"""English""",11,couch,inanimate,singular,definite,target,The couch was very heavy.,was very heavy.,10329
RVZCT1FBO35WAVZCBZ5CQQSA91TNWL,Fri Oct 03 10:19:33 PDT 2014,"""English""",12,chair,inanimate,plural,definite,target,The chairs were at the dining room table.,were at the dining room table.,12770
0DI32KXYCNO4EX4SAVKPJOMTG7C7ZJ,Fri Oct 03 10:19:33 PDT 2014,"""English""",13,bear,animate,plural,indefinite,target,"Bears are cute, but can be dangerous.","are cute, but can be dangerous.",8526
97VTII3ELDR5GEYBDT9L8YFL45PK8J,Fri Oct 03 10:19:33 PDT 2014,"""English""",18,rabbit,animate,plural,indefinite,target,Rabbits are cute little critters.,are cute little critters.,7607
JX8PA8FWCZFA17N1HTJ13Q58V73U26,Fri Oct 03 10:19:33 PDT 2014,"""English""",19,tire,inanimate,singular,definite,target,The tire needed some air.,needed some air.,8242
QKDI4259C9RON6SAB4FH4YLUFWDH7X,Fri Oct 03 10:19:33 PDT 2014,"""English""",98,shark,animate,singular,indefinite,judgment,A shark is not something I want to meet when I'm swimming in the ocean.,5,3658
C2AFGHKVRTVYD0L0CJ8BHBSNM0NH1I,Fri Oct 03 10:19:33 PDT 2014,"""English""",99,clock,inanimate,plural,indefinite,judgment,Clocks are useful if you need to be somewhere on time.,5,2680
BLNGPEHR32I6QABTF3VPSSAZLK1ZVF,Fri Oct 03 10:19:33 PDT 2014,"""English""",94,toilet,inanimate,singular,definite,judgment,The toilet was clogged.,1,3937
HXT9P1BDCBGQQ486GMXS1ICP1YWEMI,Fri Oct 03 10:19:33 PDT 2014,"""English""",95,pig,animate,plural,definite,judgment,The pigs were playing in the mud.,1,3179
GEAKLJU2JBSRX8SRGF27FKMHKIELM1,Fri Oct 03 10:19:33 PDT 2014,"""English""",96,cat,animate,singular,indefinite,judgment,A cat is my best friend.,1,2946
RPZ36U9BQSNOMC8D7T3LQ0WAHK706H,Fri Oct 03 10:19:33 PDT 2014,"""English""",97,squirrel,animate,singular,definite,judgment,The squirrel buried the nut.,1,4674
XJAF3EPALIB98GA1SD1WA2RL1R3NE2,Fri Oct 03 10:19:33 PDT 2014,"""English""",90,panda,animate,plural,definite,judgment,The pandas like to eat bamboo.,5,2847
6RF1M3LJDSZ81G4BP0VG2VUEIL5MPZ,Fri Oct 03 10:19:33 PDT 2014,"""English""",91,cheetah,animate,singular,definite,judgment,The cheetah made a lot of noise when the zoo visitors stopped at its cage.,1,3967
7O3IO2CDJ0CKT8IVB7O1B5QUS8SV9F,Fri Oct 03 10:19:33 PDT 2014,"""English""",92,television,inanimate,singular,indefinite,judgment,A television is something I don't always want on.,5,4415
8XZKJRFUJEEMO9266WRJX1HNMGOCD3,Fri Oct 03 10:19:33 PDT 2014,"""English""",93,dog,animate,plural,indefinite,judgment,Dogs are great pets.,5,2936
7O5JRF7AAHDC52NQNOIGK6P5B0DFU7,Fri Oct 03 10:20:05 PDT 2014,"""English""",61,squirrel,animate,plural,indefinite,judgment,Squirrels chirped and jumped between trees.,1,8267
6YJH77UURX8032OM66E3U7JJBYYCQA,Fri Oct 03 10:20:05 PDT 2014,"""English""",60,marble,inanimate,plural,definite,judgment,The marbles ran all over the floor when the bag fell. ,1,7275
XD4AM7APFX5V8TBGQSI3FCQ0VKC9IL,Fri Oct 03 10:20:05 PDT 2014,"""English""",63,butterfly,animate,singular,indefinite,judgment,A butterfly flew from flower to flower.,1,3255
0CWYZYE29KR6AXY6E1VVV75F5V3DOJ,Fri Oct 03 10:20:05 PDT 2014,"""English""",62,pigeon,animate,plural,definite,judgment,The pigeons came to roost on the ledge after dark.,1,3487
G4GXY63U65H0DQM1V1VET6AJVKC2T2,Fri Oct 03 10:20:05 PDT 2014,"""English""",65,football,inanimate,plural,indefinite,judgment,Footballs were laying all over the field after practice.,1,4452
9QZLFUIXIF2ECWR1CLN4GL1H9PQ5Z4,Fri Oct 03 10:20:05 PDT 2014,"""English""",64,knife,inanimate,singular,definite,judgment,The knife was not sharp enough to slice carrots.,1,2719
164EXO8FE7BGE8RZ47TWVCJ6468MJS,Fri Oct 03 10:20:05 PDT 2014,"""English""",67,cow,animate,singular,indefinite,judgment,A cow mooed early in the morning and woke us up.,1,2737
1JRKC3MIBQOMD91H32X4U6MM6WSDK0,Fri Oct 03 10:20:05 PDT 2014,"""English""",66,elephant,animate,plural,definite,judgment,The elephants ran from the hunters who came in noisy jeeps.,1,2977
6BD5Z6R4UMSXXZTHOU65W6XFNXE9WC,Fri Oct 03 10:20:05 PDT 2014,"""English""",69,computer,inanimate,plural,definite,judgment,The computers gave out a lot of heat so we turned on the air conditioners.,1,4895
SA8LV8RNXWZGPYBD06KPY3JU8KZJFM,Fri Oct 03 10:20:05 PDT 2014,"""English""",68,piano,inanimate,singular,definite,judgment,The piano was not tuned up so we couldn't play.,1,2591
97947JC17FASHUQW5H3WZ9YCJP4UD0,Fri Oct 03 10:20:05 PDT 2014,"""English""",72,lamp,inanimate,singular,indefinite,judgment,A lamp was on sale at the thrift store.,1,4621
9GI37C862UCQCNUO7GDG1L5155DUZ7,Fri Oct 03 10:20:05 PDT 2014,"""English""",73,kangaroo,animate,plural,indefinite,judgment,Kangaroos hopped across the field.,1,5272
UPEE2IAOH1B31UNB5Q5NRP8Y9EKW37,Fri Oct 03 10:20:05 PDT 2014,"""English""",70,turtle,animate,singular,definite,judgment,The turtle made its way slowly across the yard.,1,2685
4PCBX8YR1CX7BJUON306291UIVFR3H,Fri Oct 03 10:20:05 PDT 2014,"""English""",71,light bulb,inanimate,plural,indefinite,judgment,Light bulbs were on sale at Home Depot.,5,14961
D6N1AXQJUVW9VY1B10ISTMW2RH14FI,Fri Oct 03 10:20:05 PDT 2014,"""English""",76,trumpet,inanimate,plural,definite,judgment,The trumpets sounded loudly as the troops neared.,1,3934
MN3DXBUBMFBPI8FGFAXL0TV9R2UJ8X,Fri Oct 03 10:20:05 PDT 2014,"""English""",77,owl,animate,singular,definite,judgment,The owl hooted in the moonlight.,1,2219
PEJ8GJFIX1XOY5JDVH066ERS3G3KF1,Fri Oct 03 10:20:05 PDT 2014,"""English""",74,tire,inanimate,singular,indefinite,judgment,A tire was hanging from the tree.,1,2527
URFIZVZSN051FU97LTCRIJ1BROLHVQ,Fri Oct 03 10:20:05 PDT 2014,"""English""",75,toilet,inanimate,singular,definite,judgment,The toilet ran over after it clogged with paper.,1,3245
TJV5F77UW57SOP99FEHRRR2Z84UMEJ,Fri Oct 03 10:20:05 PDT 2014,"""English""",78,bicycle,inanimate,singular,indefinite,judgment,A bicycle can be a healthy way to commute to work.,5,4746
EPWMRBUZIHGDQVCV9D3JTV9P9W48CA,Fri Oct 03 10:20:05 PDT 2014,"""English""",79,towel,inanimate,plural,definite,judgment,The towels were stacked on the clothes dryer.,1,4302
WA0V4ZDE3BTTESR66I25WJJAPGFZBC,Fri Oct 03 10:20:05 PDT 2014,"""English""",47,owl,animate,singular,definite,target,The owl hooted in the moonlight.,hooted in the moonlight.,7689
CBJANYHIEZGRD6D2YYGPG9NB4OYMOL,Fri Oct 03 10:20:05 PDT 2014,"""English""",46,zipper,inanimate,singular,indefinite,target,A zipper got stuck and she couldn't take off the dress.,got stuck and she couldn't take off the dress.,20278
1MCN6CK1PEFTGALKV0615UOXCPFIWH,Fri Oct 03 10:20:05 PDT 2014,"""English""",45,trumpet,inanimate,plural,definite,target,The trumpets sounded loudly as the troops neared.,sounded loudly as the troops neared.,19840
384IT74AE388QP13M30FHBY3ZEA1Z4,Fri Oct 03 10:20:05 PDT 2014,"""English""",44,camel,animate,singular,definite,target,The camel plodded across the desert.,plodded across the desert.,11688
5HZ22HE9G206B7N6M5K7E7YU5T9F6X,Fri Oct 03 10:20:05 PDT 2014,"""English""",43,bed,inanimate,plural,indefinite,target,Beds were placed next to each other for the guests.,were placed next to each other for the guests.,14518
FUEMGWT4P7JHE6T9069WWMAJMMWKQM,Fri Oct 03 10:20:05 PDT 2014,"""English""",42,couch,inanimate,plural,definite,target,The couches were on sale at the store.,were on sale at the store.,10391
1PEAFSCF1V7LVOXAIPZMDA7PYI7YHA,Fri Oct 03 10:20:05 PDT 2014,"""English""",41,butterfly,animate,singular,indefinite,target,A butterfly flew from flower to flower.,flew from flower to flower.,16853
7MWADDEP372EGSVYSVNE66ASDMTNXA,Fri Oct 03 10:20:05 PDT 2014,"""English""",40,peacock,animate,singular,definite,target,The peacock spread its feathers as we neared.,spread its feathers as we neared.,13216
YGUCYCD3CP13GUXDSSV6YNV6DQILHL,Fri Oct 03 10:20:05 PDT 2014,"""English""",49,fence,inanimate,singular,definite,target,The fence kept deer from entering the yard.,kept deer from entering the yard.,29495
BDC86A7B8A0QA385TR5VRJ1SCMTR0N,Fri Oct 03 10:20:05 PDT 2014,"""English""",48,kangaroo,animate,plural,indefinite,target,Kangaroos hopped across the field.,hopped across the field.,10335
3388L8K3OKYR92V52RMSBSY3H8M1YV,Fri Oct 03 10:20:05 PDT 2014,"""English""",58,kite,inanimate,singular,indefinite,judgment,A kite flew high in the sky.,1,3706
6MKKXWIUP2SIJ88IGOIJZ3VFAU8A1X,Fri Oct 03 10:20:05 PDT 2014,"""English""",59,fox,animate,singular,definite,judgment,The fox ran from the hounds chasing them on the estate.,1,3332
YGE0NJFD56EGONIVDOH0669H5AZ832,Fri Oct 03 10:20:05 PDT 2014,"""English""",50,car,inanimate,plural,definite,target,The cars roared around the track.,roared around the track.,14774
VCMKUEGLNE9EZ014Q4QFLTCDUOPP7X,Fri Oct 03 10:20:05 PDT 2014,"""English""",51,boat,inanimate,singular,indefinite,target,A boat came quietly into view as the doplhins jumped from the water.,came quietly into view as the doplhins jumped from the water.,35903
T71R2B8PXY1TNRTTES5NZ30QVZSY27,Fri Oct 03 10:20:05 PDT 2014,"""English""",52,panda,animate,plural,indefinite,target,Pandas are very cute animals.,are very cute animals.,9761
EYD3TBUUOX2ZIJW64COKJVEV52MBCC,Fri Oct 03 10:20:05 PDT 2014,"""English""",53,dog,animate,plural,indefinite,judgment,Dogs barked loudly when the car horn sounded.,5,26268
P4P5FGITTFRQD0R5GR5EEFIPW7DZK5,Fri Oct 03 10:20:05 PDT 2014,"""English""",54,penguin,animate,singular,indefinite,judgment,A penguin waddled across the ice as we neared.,1,8355
AE7GH4DTBN1H0B7LN1VGGZDLWHSAA2,Fri Oct 03 10:20:05 PDT 2014,"""English""",55,clock,inanimate,singular,definite,judgment,The clock struck nine as we entered the room.,1,7222
Q0ENTH9G6BYBAR90GEAHT89OU4UIBL,Fri Oct 03 10:20:05 PDT 2014,"""English""",56,couch,inanimate,plural,definite,judgment,The couches were on sale at the store.,1,7135
2NFBY0NCOI15TVCI12UW1P51TFX0A1,Fri Oct 03 10:20:05 PDT 2014,"""English""",57,bed,inanimate,plural,indefinite,judgment,Beds were placed next to each other for the guests.,1,3895
86QFU0POB0YZDC9TPEUUZ48AT3A2PW,Fri Oct 03 10:20:05 PDT 2014,"""English""",29,lion,animate,plural,definite,target,The lions roared when the attendent came to the cage.,roared when the attendent came to the cage.,19095
XNETD9YYXLIKGDC0P2ERH7Y0YLQU80,Fri Oct 03 10:20:05 PDT 2014,"""English""",28,turtle,animate,singular,definite,target,The turtle made its way slowly across the yard.,made its way slowly across the yard.,14231
VY5WPNKL26TLV9NEUZ0NKWH82OF8S1,Fri Oct 03 10:20:05 PDT 2014,"""English""",25,dog,animate,plural,indefinite,target,Dogs barked loudly when the car horn sounded.,barked loudly when the car horn sounded.,15799
4GUQTRM0ZYKBS0F5WHJFF24WYWDGEK,Fri Oct 03 10:20:05 PDT 2014,"""English""",24,penguin,animate,singular,indefinite,target,A penguin waddled across the ice as we neared.,waddled across the ice as we neared.,27285
GCA2528IZAYDYB1X3BU9UF3URQFYUP,Fri Oct 03 10:20:05 PDT 2014,"""English""",27,pig,animate,plural,definite,target,The pigs wallowed in the slop to cool off.,wallowed in the slop to cool off.,10495
67M3JX1WWNG82Q2BNV4G6SCKZGMUFP,Fri Oct 03 10:20:05 PDT 2014,"""English""",26,bicycle,inanimate,singular,indefinite,target,A bicycle can be a healthy way to commute to work.,can be a healthy way to commute to work.,18245
PRAX3O1795DOTS2W6VBFJWFNA8CYHF,Fri Oct 03 10:20:05 PDT 2014,"""English""",21,dolphin,animate,singular,definite,target,The dolphin broke water and jumped as our boat can near it.,broke water and jumped as our boat can near it.,30854
4BVTUIUSR648BZ9V4J6U6BKWMQ0HQ5,Fri Oct 03 10:20:05 PDT 2014,"""English""",20,rabbit,animate,plural,indefinite,target,Rabbits hoped all around the garden.,hoped all around the garden.,18151
Y5Y9Q3H4PDW7OIN7QAHKZEDP2OQCBC,Fri Oct 03 10:20:05 PDT 2014,"""English""",23,football,inanimate,plural,indefinite,target,Footballs were laying all over the field after practice.,were laying all over the field after practice.,19527
HIGIE8ZF5WZA222QETYXPZ7GJBKF4S,Fri Oct 03 10:20:05 PDT 2014,"""English""",22,computer,inanimate,plural,definite,target,The computers gave out a lot of heat so we turned on the air conditioners.,gave out a lot of heat so we turned on the air conditioners.,32238
KNRYCFVD4OAQQH7V1I8EZ1U8V6EXLA,Fri Oct 03 10:20:05 PDT 2014,"""English""",100,fence,inanimate,singular,definite,judgment,The fence kept deer from entering the yard.,1,3376
U7L3ORUHOIUYCCNRJSE7QQZ5AT1YB4,Fri Oct 03 10:20:05 PDT 2014,"""English""",6,lamp,inanimate,singular,indefinite,target,A lamp was on sale at the thrift store.,was on sale at the thrift store.,28913
ODHWQX0AXWQINMIQQNFRL94BNGFI6H,Fri Oct 03 10:20:05 PDT 2014,"""English""",7,knife,inanimate,singular,definite,target,The knife was not sharp enough to slice carrots.,was not sharp enough to slice carrots.,18811
AAAWU3AF5YP51ZNAG7C5U4ZN0XBEH1,Fri Oct 03 10:20:05 PDT 2014,"""English""",4,bus,inanimate,singular,definite,example,The bus came around the corner just as I got there.,came around the corner just as I got there.,17718
AG0FWICB6YG8QDUDZNQZI0WE7628BI,Fri Oct 03 10:20:05 PDT 2014,"""English""",5,light bulb,inanimate,plural,indefinite,target,Light bulbs were on sale at Home Depot.,were on sale at Home Depot.,15362
GZFEJ4N73LLBRDJYSAZIBAX3UKM9W5,Fri Oct 03 10:20:05 PDT 2014,"""English""",2,mouse,animate,plural,definite,example,The mice ran and hid when the lights were turned on.,ran and hid when the lights were turned on.,17850
I5NP51V9LNOH0GPO9L2BVSDG6HTCJ1,Fri Oct 03 10:20:05 PDT 2014,"""English""",3,sword,inanimate,plural,indefinite,example,Swords were drawn when the pirates came on board the ship.,were drawn when the pirates came on board the ship.,27350
16LVED3NC120QIOXFQOILT79IUR35V,Fri Oct 03 10:20:05 PDT 2014,"""English""",1,zebra,animate,singular,indefinite,example,A zebra is an African horse-like animal that has stripes.,is an African horse-like animal that has stripes.,36423
GILKVQTJZQXNNSU2YLP7FBUX6S3LH8,Fri Oct 03 10:20:05 PDT 2014,"""English""",8,marble,inanimate,plural,definite,target,The marbles ran all over the floor when the bag fell. ,ran all over the floor when the bag fell. ,15623
BU2LJBA5WZRLFJY9R302BD39GGP5KS,Fri Oct 03 10:20:05 PDT 2014,"""English""",9,piano,inanimate,singular,definite,target,The piano was not tuned up so we couldn't play.,was not tuned up so we couldn't play.,23831
DYSKEQDPAXLR4WUI7IPWTGKTLNLYBP,Fri Oct 03 10:20:05 PDT 2014,"""English""",38,bear,animate,plural,definite,target,The bears roared and ran from the campers.,roared and ran from the campers.,10671
KJHJY1C286COSW5BL3R92BFV1IRTHO,Fri Oct 03 10:20:05 PDT 2014,"""English""",39,squirrel,animate,plural,indefinite,target,Squirrels chirped and jumped between trees.,chirped and jumped between trees.,13400
BFZUQBGSAVLNAEQLGCY7VSL4PCGOF6,Fri Oct 03 10:20:05 PDT 2014,"""English""",36,guitar,inanimate,singular,definite,target,The guitar need tuning before he could play it.,need tuning before he could play it.,12169
PB6OORH8NDPBATTUKKXKOJZR82WNRJ,Fri Oct 03 10:20:05 PDT 2014,"""English""",37,skunk,animate,singular,indefinite,target,A skunk let off its stink when the dog came near.,let off its stink when the dog came near.,16716
K6M51R8GC1DD9PGC0OUP4ECB8MRTHR,Fri Oct 03 10:20:05 PDT 2014,"""English""",34,kite,inanimate,singular,indefinite,target,A kite flew high in the sky.,flew high in the sky.,8695
V96ICA87BZMA0HG53P6H3YABTR8OKU,Fri Oct 03 10:20:05 PDT 2014,"""English""",35,towel,inanimate,plural,definite,target,The towels were stacked on the clothes dryer.,were stacked on the clothes dryer.,18407
D2BOWPLSCGLOWCKWF40MMHQRVVVSU3,Fri Oct 03 10:20:05 PDT 2014,"""English""",32,clock,inanimate,singular,definite,target,The clock struck nine as we entered the room.,struck nine as we entered the room.,18351
6UBBT39UW36YHROJWW1QSHYH2L1QOY,Fri Oct 03 10:20:05 PDT 2014,"""English""",33,shirt,inanimate,plural,indefinite,target,Shirts were stacked on the counter.,were stacked on the counter.,16479
Y5SSWHMWF763YHWKQ2IOP1L9MHLM2N,Fri Oct 03 10:20:05 PDT 2014,"""English""",30,television,inanimate,plural,indefinite,target,Televisions were placed in the break room so we could watch the moon landing.,were placed in the break room so we could watch the moon landing.,32167
JI23HKSFB03ST4XYRG7PHS4NE4NUV6,Fri Oct 03 10:20:05 PDT 2014,"""English""",31,tire,inanimate,singular,indefinite,target,A tire was hanging from the tree.,was hanging from the tree.,11782
SD9DNVTJV71JIHVSVGLLX1P3PRKELW,Fri Oct 03 10:20:05 PDT 2014,"""English""",89,camel,animate,singular,definite,judgment,The camel plodded across the desert.,1,2319
ENEZ8NSBDY6QX9IZ53M4D0LGESD5OK,Fri Oct 03 10:20:05 PDT 2014,"""English""",88,car,inanimate,plural,definite,judgment,The cars roared around the track.,1,5967
W7J90EEI42UIPGPKUHMZQ453Q0IJZ6,Fri Oct 03 10:20:05 PDT 2014,"""English""",83,cheetah,animate,singular,indefinite,judgment,A cheetah can run faster than any other animal.,5,4567
APRLRYWFLUTR1IRIU3UXDUYU4HCASK,Fri Oct 03 10:20:05 PDT 2014,"""English""",82,pig,animate,plural,definite,judgment,The pigs wallowed in the slop to cool off.,1,3284
A8G4CEYIIKXYOGD20FNVSC5165591U,Fri Oct 03 10:20:05 PDT 2014,"""English""",81,peacock,animate,singular,definite,judgment,The peacock spread its feathers as we neared.,1,2278
X6N40QW6ZTBAXGSTYDD26ED7TGBQIJ,Fri Oct 03 10:20:05 PDT 2014,"""English""",80,chair,inanimate,plural,indefinite,judgment,Chairs were provided for the extra guests.,1,3486
K8WY61J9RL0D066DUM7OP41Z81A8ZB,Fri Oct 03 10:20:05 PDT 2014,"""English""",87,television,inanimate,plural,indefinite,judgment,Televisions were placed in the break room so we could watch the moon landing.,1,5213
D3JD2MOWX3X808NKQ2K41WYBBWXNIB,Fri Oct 03 10:20:05 PDT 2014,"""English""",86,dolphin,animate,singular,definite,judgment,The dolphin broke water and jumped as our boat can near it.,1,3137
D5MO8HMFN84JB9Z8D76NMS5CZHJSU3,Fri Oct 03 10:20:05 PDT 2014,"""English""",85,zipper,inanimate,singular,indefinite,judgment,A zipper got stuck and she couldn't take off the dress.,1,3892
QD8VFUOYJ78GKY4WU3K38P47ZX9O5V,Fri Oct 03 10:20:05 PDT 2014,"""English""",84,panda,animate,plural,indefinite,judgment,Pandas are very cute animals.,5,3455
FMH64S5HAMTH933UC1BRIJ0DYP4X1H,Fri Oct 03 10:20:05 PDT 2014,"""English""",14,chair,inanimate,plural,indefinite,target,Chairs were provided for the extra guests.,were provided for the extra guests.,14407
E4N1X8TMGFZ7RAX3BJ49F7WNNY569X,Fri Oct 03 10:20:05 PDT 2014,"""English""",15,shark,animate,singular,indefinite,target,A shark can be dangerous if it senses blood in the water.,can be dangerous if it senses blood in the water.,17502
EA5PR7VOK1DTUOOD6HJFM880SOGFFO,Fri Oct 03 10:20:05 PDT 2014,"""English""",16,toilet,inanimate,singular,definite,target,The toilet ran over after it clogged with paper.,ran over after it clogged with paper.,13949
VJEMTF3HT8W199V61FUPKGVONZWIP3,Fri Oct 03 10:20:05 PDT 2014,"""English""",17,cow,animate,singular,indefinite,target,A cow mooed early in the morning and woke us up.,mooed early in the morning and woke us up.,28246
K34MGHLQEDKIJHSHFX076H7XDEC0Q4,Fri Oct 03 10:20:05 PDT 2014,"""English""",10,cheetah,animate,singular,indefinite,target,A cheetah can run faster than any other animal.,can run faster than any other animal.,16657
2WH8283GNH3RSRT04ML6XWNX43MMVP,Fri Oct 03 10:20:05 PDT 2014,"""English""",11,pigeon,animate,plural,definite,target,The pigeons came to roost on the ledge after dark.,came to roost on the ledge after dark.,13919
OVPR0E8PF944PWXMHBILMDNYSXFHCU,Fri Oct 03 10:20:05 PDT 2014,"""English""",12,cat,animate,plural,indefinite,target,Cats are very playful after sniffing catnip.,are very playful after sniffing catnip.,26015
DUXTGB7RFG52Y9CIPMLQB20U9IU3LV,Fri Oct 03 10:20:05 PDT 2014,"""English""",13,elephant,animate,plural,definite,target,The elephants ran from the hunters who came in noisy jeeps.,ran from the hunters who came in noisy jeeps.,20333
7XIP9APRIN5VYWZVNY31KGEMPQ9PQH,Fri Oct 03 10:20:05 PDT 2014,"""English""",18,gorilla,animate,plural,definite,target,The gorillas made loud noises when the people approached their area.,made loud noises when the people approached their area.,24415
J7IVW6F1488OLORQ14FNK7RLMZDK0W,Fri Oct 03 10:20:05 PDT 2014,"""English""",19,fox,animate,singular,definite,target,The fox ran from the hounds chasing them on the estate.,ran from the hounds chasing them on the estate.,12844
KE4JU4RXXM4KFMG0B4A4MCE7NB21RH,Fri Oct 03 10:20:05 PDT 2014,"""English""",98,skunk,animate,singular,indefinite,judgment,A skunk let off its stink when the dog came near.,1,2527
1V2E3X6XNUN5JUTZPMVKTIJ0R5O7FQ,Fri Oct 03 10:20:05 PDT 2014,"""English""",99,bear,animate,plural,definite,judgment,The bears roared and ran from the campers.,1,3039
ANEPGSDSTUFUU8D73T2PXKGXT9KDCG,Fri Oct 03 10:20:05 PDT 2014,"""English""",94,cat,animate,plural,indefinite,judgment,Cats are very playful after sniffing catnip.,5,6069
UOM6DY84TPYGO5P53JSGFO61E6N8E8,Fri Oct 03 10:20:05 PDT 2014,"""English""",95,guitar,inanimate,singular,definite,judgment,The guitar need tuning before he could play it.,1,2471
NQNHZFL1ULTQYQH0UH6MJ527L9EFIF,Fri Oct 03 10:20:05 PDT 2014,"""English""",96,lion,animate,plural,definite,judgment,The lions roared when the attendent came to the cage.,1,4055
W33SGWMM1374UM58O7E96ABPRGBTIO,Fri Oct 03 10:20:05 PDT 2014,"""English""",97,rabbit,animate,plural,indefinite,judgment,Rabbits hoped all around the garden.,1,4815
MU6R282EXLTXSYXOVH51WHERKYSY5H,Fri Oct 03 10:20:05 PDT 2014,"""English""",90,gorilla,animate,plural,definite,judgment,The gorillas made loud noises when the people approached their area.,1,2968
MFK160NJIBHU8DG9B6P7XQCR9VG2CZ,Fri Oct 03 10:20:05 PDT 2014,"""English""",91,shark,animate,singular,indefinite,judgment,A shark can be dangerous if it senses blood in the water.,5,3014
L2N4RDWDFM088R9WP0S5AABXNEH82F,Fri Oct 03 10:20:05 PDT 2014,"""English""",92,shirt,inanimate,plural,indefinite,judgment,Shirts were stacked on the counter.,1,3942
X7919JKOG2LKEV9C2UZ8W25KZ8SNYH,Fri Oct 03 10:20:05 PDT 2014,"""English""",93,boat,inanimate,singular,indefinite,judgment,A boat came quietly into view as the doplhins jumped from the water.,1,3441
3IIMPUYAJPNIF6YLPERLB01PNJOEM0,Fri Oct 03 10:20:15 PDT 2014,"""English""",61,television,inanimate,singular,indefinite,judgment,A television hums when it is turned on.,4,4807
72XLIYI6W6JF7MGBL4IDNBM5R9V0CG,Fri Oct 03 10:20:15 PDT 2014,"""English""",60,car,inanimate,singular,definite,judgment,The car trunk will not close.,2,3822
MSU9TAUCA5MNNDRPLN5TUZR36CNWVX,Fri Oct 03 10:20:15 PDT 2014,"""English""",63,clock,inanimate,plural,indefinite,judgment,Clocks are part of every day life.,5,3359
NZ3S8NAQURHHOP6LQ14J1A6AYHCNZH,Fri Oct 03 10:20:15 PDT 2014,"""English""",62,lion,animate,singular,definite,judgment,The lion has a beautiful mane.,4,7810
MKYMWNLA0DVOY42WIDV4XDJD53D1YV,Fri Oct 03 10:20:15 PDT 2014,"""English""",65,shirt,inanimate,singular,indefinite,judgment,A shirt is to be worn daily.,4,5760
1O0YZ73EL39AQCEESW5O6IGYRC7ICQ,Fri Oct 03 10:20:15 PDT 2014,"""English""",64,trumpet,inanimate,plural,definite,judgment,The trumpets sounded fantastic.,5,7336
A3KXR0NBL5UHG2BOKU4TPTD3T6JUL5,Fri Oct 03 10:20:15 PDT 2014,"""English""",67,kangaroo,animate,plural,definite,judgment,The kangaroos like to jump.,5,4959
5DZUOEY3EI26NPCBJGTR6PT3AM73UG,Fri Oct 03 10:20:15 PDT 2014,"""English""",66,peacock,animate,plural,indefinite,judgment,"Peacocks have beautiful colors, if they are male.",5,6014
WSUW752UUSA3MJLR2FYGC1V2VY8867,Fri Oct 03 10:20:15 PDT 2014,"""English""",69,computer,inanimate,singular,indefinite,judgment,A computer makes work more efficient.,4,4632
K3DP9M4HAO6KM2XDYPXF0TLDC1QAY9,Fri Oct 03 10:20:15 PDT 2014,"""English""",68,zipper,inanimate,singular,definite,judgment,The zipper on the jacket broke.,1,49834
VS4G00MPPZKALTXQH3JF0HJB79NW9Y,Fri Oct 03 10:20:15 PDT 2014,"""English""",72,camel,animate,plural,definite,judgment,The camels are stopping to get a drink.,2,4534
LV8J2JSNHAYRX5EIF2C287J7LHXIA1,Fri Oct 03 10:20:15 PDT 2014,"""English""",73,chair,inanimate,plural,indefinite,judgment,Chairs and desks are what make up the classroom.,2,6424
5T02JLFFNLP92BO1RXLJZBYTJFRDT9,Fri Oct 03 10:20:15 PDT 2014,"""English""",70,toilet,inanimate,plural,indefinite,judgment,Toilets in the bathroom are dirty.,2,19663
W1ZMA4XT76UORCLFD01YM4D4Z0MOJN,Fri Oct 03 10:20:15 PDT 2014,"""English""",71,towel,inanimate,singular,definite,judgment,The towel needs to be hung up to dry.,5,4679
OII8LMKM9TDAGDO3PQU2VXLFBP68EF,Fri Oct 03 10:20:15 PDT 2014,"""English""",76,fence,inanimate,singular,indefinite,judgment,A fence post was hit by the riding mower.,3,2871
2P5612H0KAM52KC3L0G651J7BP5WK3,Fri Oct 03 10:20:15 PDT 2014,"""English""",77,fox,animate,plural,indefinite,judgment,Foxes are sly.,4,5111
1OIX6G1O17IQXLYZMFRIXB00GS8P3B,Fri Oct 03 10:20:15 PDT 2014,"""English""",74,boat,inanimate,plural,definite,judgment,The boats almost crashed into the jetty.,1,7113
