WorkerId,SubmitTime,language,feedback,question_number,subject,animacy,number,definiteness,type,sentence,response,rt,sentence_id
D6N2PMZIUZZG19MDOCS6JZZYKNMX5G,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",8,penguin,animate,plural,indefinite,target,Penguins WADDLED THROUGH THE ICE. ,2,16340,766
I7ZTPZ2DZXAPMGPP5K3JC0RT6GBPAS,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",9,fence,inanimate,singular,definite,target,The fence is white.,5,4207,157
NWESA94AZKUYCTPRZCRPBRR03WJVM1,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",38,towel,inanimate,plural,indefinite,target,Towels are hung neatly beside the sink.,1,5311,209
03VSOERY79G9DC6PQHH2APU7HEBBSL,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",39,zipper,inanimate,singular,indefinite,target,A zipper can get stuck when it is pulled too hard.,5,6375,356
JWILLOI0B3ZUWPBSJZSKNHU0DQFPUW,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",36,cheetah,animate,plural,definite,target,The cheetahs ran after the gazelle,1,12358,404
X1IH6WEHNSH3CIJE50UWPA194880B4,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",37,bed,inanimate,plural,indefinite,target,Beds are too soft,4,4159,432
M13B6NG1P0QGDYYFFM6DP3JKAA8LU5,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",34,camel,animate,plural,definite,target,The camels came to the Ancient Near East with the Egyptians.,4,6917,796
7Z1RCGJ8SI7S2O20XBTHLAUWNK14EQ,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",35,bear,animate,singular,definite,target,The bear was hungry. ,1,3135,37
HBG06IH72IWVY7MEEH8SRTK05AC62K,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",32,lion,animate,plural,definite,target,The lions are eating meat.,1,3356,976
89S20V6X0KF4PTV020MUI8KVTXTND2,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",33,light bulb,inanimate,plural,definite,target,The light bulbs keep flickering on and off.,1,3665,352
YVR71JU7DID6DNL7TMA9FJ576PEJVW,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",30,pig,animate,plural,indefinite,target,Pigs EAGERLY AWAITED THEIR FEEDING. ,1,4843,776
5D55D0F4MLG4W3U4IE99HUS32WVRAZ,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",31,dog,animate,singular,definite,target,The dog ate my ice cream.,1,3108,160
X2Q6YZQ6G0RRIXO5KWRA58AF8E55GQ,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",89,dog,animate,singular,indefinite,target,A dog barks all night.,1,3367,801
CS3ZHCK1ZYQE0R4WEBIZ78O5I5YVNS,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",88,gorilla,animate,plural,indefinite,target,Gorillas are large apes.,5,3150,116
4JYYDQ7GSHW08QXZHURJDCCPR2YYSN,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",83,lamp,inanimate,singular,indefinite,target,A lamp Needs a bulb,5,3641,297
ND5WZKR6XRWH3S3HULNLKV6V0IKWR7,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",82,toilet,inanimate,singular,indefinite,target,A toilet can be the best thing in the world.,5,4623,610
JD5K5T8V5NJU9U3MOBIIUP7G51VH67,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",81,computer,inanimate,plural,indefinite,target,Computers are fun to use.,5,3935,171
00CR09FI1BS8V6F3HA7ARWEAD0VXMX,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",80,piano,inanimate,plural,indefinite,target,Pianos can be found in most music rooms.,5,6845,135
6LXGMBFGMB09WD8N5MOP3WPDYTKLO0,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",87,owl,animate,plural,definite,target,The owls were noisy at night.,1,3607,287
BI9WOO701S69FK2GEMF6NBV6LRRT4L,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",86,owl,animate,singular,definite,target,The owl sat in the tree.,1,3263,571
JXZWJ3G4K4OMXURRLXKRL52TQAAGGH,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",85,turtle,animate,singular,definite,target,The turtle swims in the ocean.,1,2615,190
MCVRN2UM2W4YG5V8UIVZHXFMEXWPF4,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",84,lamp,inanimate,plural,indefinite,target,Lamps are needed in dark places.,5,3437,709
ICQYKXPF791T7XEWXC1T9882TQA5K8,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",14,pigeon,animate,plural,indefinite,target,Pigeons ruined the look of the statue.,1,8996,831
R3GL8T8ZZV4RELSDCQT6CCULDBWN2J,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",15,fence,inanimate,plural,indefinite,target,Fences were built to maintain property.,2,6760,675
ZZVNK6HM3UN9WUOKHH5T4UC83BJ3OM,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",16,kangaroo,animate,singular,definite,target,The kangaroo likes to jump.,2,5479,570
DURAXBEOCBB5S76XQKLH711IEY88R7,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",17,tire,inanimate,singular,indefinite,target,A tire ROLLED ACROSS THE PARKING LOT. ,1,6550,784
IY8OHOYBQWMVF1Y2VGB3URFNB5Q59A,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",10,dolphin,animate,plural,indefinite,target,Dolphins act funny,2,5593,858
SOSCNX4J516RVAUL6MEJKGUAH1M2ZW,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",11,lamp,inanimate,plural,indefinite,target,Lamps are on the end tables.,2,9996,346
2ZVJ65C43MHEIJ6B3P5D4739OLKHQU,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",12,car,inanimate,singular,indefinite,target,A car WAS ON DISPLAY ON THE SHOWROOM FLOOR. ,2,6590,790
IYBNEEI709MJBJI4E96OTSL6ZJ57AA,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",13,toilet,inanimate,plural,definite,target,The toilets are clean.,1,5631,370
37OK52S8UDCEKVI6UKOC7PZ6XD5EY6,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",18,cow,animate,plural,definite,target,The cows were milked twice daily.,1,5864,677
6AZR20ABBB99MJUFFKJCHAT72DA4KL,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",19,shark,animate,plural,definite,target,The sharks swim smoothly,2,10338,873
F5OIBK3CV2YYQ0ZKBXTWN5YCANGNMD,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",98,cow,animate,singular,indefinite,target,A cow mooed loudly.,1,3153,703
8RPB2FA1WU94LB9IFNZ6NZJBAD1UWE,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",99,lamp,inanimate,plural,definite,target,The lamps are dimly lit.,1,4685,103
G47ZX2G7VHA3U4B22KQW0JHJXWDLWJ,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",94,chair,inanimate,plural,indefinite,target,Chairs with arms are comfortable.,5,3929,657
KOTOZSF7YLL4U2NJ3W4S1CY7JH0MQR,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",95,turtle,animate,plural,indefinite,target,Turtles are slow.,5,2709,885
48GZPCQU9VLPWNPGVYQFL2CCMN8NQ5,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",96,dog,animate,singular,indefinite,target,A dog went running by the house chasing a cat.,1,4695,516
0J60MIPA5OH0D7MO94958CUI99QWOB,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",97,trumpet,inanimate,singular,definite,target,The trumpet wailed loudly.,1,5247,722
7OJSOYAEE9N05UKID8B0BYGQ3MWVBN,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",90,camel,animate,plural,indefinite,target,Camels are tall.,5,2887,358
QFM0DXJ1CWL86C2CWJ2E3XZ3C1I5JU,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",91,shark,animate,singular,indefinite,target,A shark is dangerous,5,3455,241
UPCEQVHCZ624T4X1YVZXI17KZORX98,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",92,tire,inanimate,singular,indefinite,target,A tire that is no longer useful for a vehicle makes a great swing.,5,5391,45
FVGMUVYX1ENCUYZXV704IHD9QNV2DO,Tue Jan 13 12:10:53 PST 2015,"""English""","""""",93,couch,inanimate,plural,definite,target,The couches were very comfortable.,1,4254,1024
XG8B3BYLY9L519QVOT97CO86U4ZX9Q,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",61,bed,inanimate,plural,indefinite,target,Beds are made for sleeping on.,5,2857,518
WV8LBNCEAZTX88RQQQMUKWCGHMHYWL,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",60,guitar,inanimate,singular,indefinite,target,A guitar is a musical instrument.,5,2638,977
XPJOTOP28W5K93LOU1FBTEEH21QOKQ,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",63,football,inanimate,plural,definite,target,The footballs were specially designed for professional competition.,1,3579,43
SF1WBH131QX7JRVVNHB0GD03DYNCDG,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",62,cow,animate,plural,definite,target,The cows were milked twice daily.,1,3179,677
6YM86XN63JTBX31XPVW81JFI15CSFL,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",65,cheetah,animate,plural,definite,target,The cheetahs enjoy the kill,1,5699,865
MNN4KX1BECZOYRB4VC9H4VTDLOLCO3,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",64,kangaroo,animate,singular,definite,target,The kangaroo likes to jump.,1,4350,570
BY48AF12ANYX9QQ5QDCEY5K1FAU78X,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",67,pigeon,animate,singular,indefinite,target,A pigeon ate a chip off the sidewalk.,1,2664,1048
9WVI993AWOQRANKZLXEW7KRU72TIB7,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",66,boat,inanimate,singular,indefinite,target,A boat CUT QUICKLY THROUGH THE WATER. ,1,4314,786
XO0S9WY9JLRICNAAZYTRX7SAI23678,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",69,piano,inanimate,singular,indefinite,target,A piano plays music.,5,3189,938
G012LHQ5Z9FUZ8UHS4MZPMWFP4IL8G,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",68,kangaroo,animate,singular,indefinite,target,A kangaroo hops very high,5,4722,433
R73PI4D8L693NES3UMES51IBV5KLDU,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",72,owl,animate,plural,definite,target,The owls hoot at night,1,12238,430
USF3BWIAI0K213K8DTRW3C02LARBKE,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",73,fox,animate,singular,definite,target,The fox is fast.,1,2391,542
YNOP51NIZFS8232LQ74ISCMLKNBYWT,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",70,butterfly,animate,singular,indefinite,target,A butterfly is beautiful.,5,2495,1004
IJNBKV4EO52DDPA1E8L6K1321BD6B8,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",71,knife,inanimate,plural,definite,target,The knives should not be stored in your orifices.,1,13531,934
ZP0DXKY9276BDIEV38TJUQAF5RO95B,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",76,rabbit,animate,singular,definite,target,The rabbit is hopping.,1,2784,979
V2GH89XP1FFGNPWFFJAE14CA0S6EEX,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",77,pigeon,animate,plural,definite,target,The pigeons cooed softly from the trees.,1,4524,948
5IORXHFC6QIC5BNMVXB6TUCU8E5NTQ,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",74,lamp,inanimate,singular,indefinite,target,A lamp  or a torch are the most common light sources for dungeoneering.,5,4854,818
CUKYITPBUH1HL1KYN5SIWNZSVDL931,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",75,bear,animate,singular,indefinite,target,A bear sat perched above the waterfall.,1,5544,196
WNRVK11JH2TZDS7VKTLJUCN1GF813J,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",78,cat,animate,singular,definite,target,The cat purrs when it is content.,1,3417,941
SDJKPUUX4QBDSFO1WQXC1JZJ2713ZQ,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",79,fox,animate,singular,indefinite,target,A fox kills a rabbit,1,3117,590
FTCYTNQKGMWLNU5NWLJOWT26C5ZB0E,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",47,guitar,inanimate,plural,definite,target,The guitars are all playing,1,3280,329
WDZHRGFSZPWIU1KE9IEC9E1CDB3IG0,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",46,cheetah,animate,singular,definite,target,The cheetah is the fastest animal.,5,3087,925
45M77FA1B7IRKVJHTC10TD3VT6MI2E,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",45,toilet,inanimate,plural,definite,target,The toilets were flushed.,1,3801,673
IZIUPH6HC9XPYAX7HITWJNT1XL880Z,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",44,boat,inanimate,plural,indefinite,target,Boats are a lot of fun.,1,3503,967
1LJU7DGBVQ4JEWXJ1XVHAJECPOUGZI,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",43,shirt,inanimate,plural,definite,target,The shirts were hanging on the line.,1,4171,755
CYJUMQ7XFC6IQ6NVWQPKW8MBBY2LK6,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",42,peacock,animate,plural,definite,target,The peacocks wandered around the zoo.,1,3270,154
QFTGOCV3XH71GZ475085YFCAJ5BBQH,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",41,peacock,animate,singular,definite,target,The peacock has beautiful feathers.,1,3558,717
E4CV9AYMVG2H820S6ZIEA5IAFSA63C,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",40,cheetah,animate,plural,definite,target,The cheetahs ran quickly towards the gazelle. ,1,3883,747
5VWBDXF8RGFIAUVYX0W1RCHOQAKV4M,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",49,trumpet,inanimate,plural,definite,target,The trumpets were loud.,1,3504,553
OW7ZQ78OF9ZDFEFTEIWJ7SKBMGP1VS,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",48,football,inanimate,singular,indefinite,target,A football is brown.,5,4505,890
J2WPG5NOI4712TRAQ82BLWCQUJMTTT,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",58,knife,inanimate,singular,indefinite,target,A knife needs to be sharpened from time to time.,5,4373,924
O9UMEVZ9DDOTOUNB1GFE62XNYZ84V2,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",59,chair,inanimate,plural,indefinite,target,Chairs are lined up along the wall.,1,3205,344
GLO9PA8YRG2F5VG78CHWTJOXENNXXS,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",50,car,inanimate,singular,indefinite,target,A car is great.,5,4361,540
ZIARCRKFBUG4T1G099J7BMOJXZ73Y2,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",51,turtle,animate,plural,indefinite,target,Turtles are green,4,3870,318
RX0JX9S57W3LG2S0WT3SVM77JT4LDM,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",52,dolphin,animate,plural,definite,target,The dolphins swam next to the tourist boat.,1,3486,195
5FKGH57KIWEEY3PVIQTPRZQVSIAZ9N,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",53,cat,animate,plural,indefinite,target,Cats are scarey.,5,4119,971
XY6WGNS23LF57ZD07NX8WT5QQG6J2M,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",54,fox,animate,plural,indefinite,target,Foxes were seen.,1,5088,270
BM1A5P5XJHHUQ4DXLS7DFBRXJQJSBT,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",55,couch,inanimate,plural,indefinite,target,Couches are comfortable.,5,2972,380
WR1XC796GNNPM8VY3FU6CD46BTPBT9,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",56,skunk,animate,plural,indefinite,target,Skunks are smelly animals.,5,2699,646
7X5PXGTSRSHCYWGZEZ3TETUEQW7W8N,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",57,cow,animate,plural,definite,target,The cows need to be milked this morning.,1,4050,918
2LJ30YZ83W0O3SM9YRKU0W8Q51FX7J,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",29,shirt,inanimate,singular,indefinite,target,A shirt is wrinkled,1,5552,857
WFYXP61KQPFI3KC8H1HJ5L5BLJ2AUX,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",28,couch,inanimate,plural,definite,target,The couches were cmfy,1,5459,593
I5AAIDKMFHBBZKNKZLQ9S22QPPWNZY,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",25,elephant,animate,plural,definite,target,The elephants were stomping around happily for the children at the zoo.,1,5002,631
WBL47BZI1UVCWBMRNWQQ3V6TJVDXCU,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",24,shark,animate,plural,definite,target,The sharks swim smoothly,1,2960,873
E5HRYHA9U65TYMBEFFIVTBIKQUFMY8,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",27,butterfly,animate,singular,indefinite,target,A butterfly flitted by my head.,1,4085,704
GXMG67NP9ZBSW69P5XD7JIDDBP47ZG,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",26,towel,inanimate,plural,definite,target,The towels were not completely dry.,1,4538,1025
5LZSN6FIJAEO9UVIVJFPCWRMDAJQT7,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",21,skunk,animate,plural,definite,target,The skunks stayed away from the humans except to raid their garbage cans.,1,3637,42
0ZTNGMG7534D81BPLUQ9P03ASF31O8,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",20,butterfly,animate,singular,indefinite,target,A butterfly FLUTTERED PEACEFULLY THROUGH THE AIR. ,1,4377,781
7D8C3ECIXWBRROQCF3QQDRKYJBD539,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",23,butterfly,animate,plural,definite,target,The butterflies are out on this sunny day.,1,4021,88
AGUFSVVSWR4GAATUFXT99B2ZO6KQHW,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",22,piano,inanimate,plural,definite,target,The pianos were played together,1,4171,394
RTXW1IGBGSBOOMJ5YX7YSQN0BO5DKQ,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",104,fence,inanimate,plural,indefinite,target,Fences are sometimes white,5,3689,251
NST28M82B4YIBEOZBIVJD9XVQS66PD,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",101,cow,animate,singular,definite,target,The cow roamed around the field. ,1,3155,1071
BEEGB8JX25UQOCGGDT9XY1DYZYK2PM,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",100,peacock,animate,singular,indefinite,target,A peacock looked for a mate.,1,3261,1022
0G8ZZCCT6LDLMOHZN4GWG3H61UHY0G,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",103,football,inanimate,plural,indefinite,target,Footballs always end up in my flower bed.,1,5650,53
XIJYYGCUSMJL07R4FMNKFIBKYBR7FP,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",102,dolphin,animate,plural,definite,target,The dolphins prefer to live in the ocean.,5,2740,54
1XEQI1XY1PJMJETH90I6YAULODLVKU,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",6,shark,animate,plural,definite,target,The sharks swam frantically.,5,5995,603
86V2XML8Y84R0GDLALDX9YIJYJUWIX,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",7,owl,animate,plural,definite,target,The owls are hooting.,1,3714,97
BM81WT90FD2TGQLARGC07ZK6FSB5RE,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",4,mouse,animate,singular,indefinite,example,A mouse lives in my house.,1,6144,
DXNSKWBJXLSTY2GH4871FJNJZ7OODJ,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",5,fox,animate,singular,definite,target,The fox is very quick.,1,5543,104
HQ328ZRGZBJ15WFEI4188CVCZOG82Z,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",2,sword,inanimate,plural,indefinite,example,Swords are weapons.,5,6649,
3EY0G1RJPCO90X4W7T336D17HC5PQS,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",3,bus,inanimate,plural,definite,example,The buses were blocking traffic.,1,17297,
74M3QR0Z7LETFTXX5CA08H84IQ817X,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",1,zebra,animate,singular,definite,example,The zebra is not extinct.,1,27462,
6YGKXPCLK1TJYA0PPKMJWUF6ESMGHK,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",8,light bulb,inanimate,plural,definite,target,The light bulbs keep flickering on and off.,1,4232,352
41MLOP9AAWRGTH6IG97R04H1UAQJ6C,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",9,guitar,inanimate,singular,definite,target,The guitar played music.,1,4020,893
2JYE1Q86P8PA5JAHILL11AR3UR0Y9Z,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",38,clock,inanimate,singular,indefinite,target,A clock is well needed.,5,5007,75
VTI9RR1S2G7SKB7EZ6U4G24XQ9DTEH,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",39,computer,inanimate,plural,indefinite,target,Computers are on the desk.,1,7826,1003
63CM4NDKWNGQOXLITXAZR1D9XTTNQ1,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",36,penguin,animate,plural,indefinite,target,Penguins are in the water,5,2866,319
82H3ML57ZXIJ1YXAR4C24Q5PQGZP2Q,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",37,pig,animate,plural,indefinite,target,Pigs Snorted in their cage,1,4606,305
JIT7W7E51GAI039P1K8VSJFGK6VB9Q,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",34,car,inanimate,plural,definite,target,The cars are parked,1,3805,365
R0QDBULNSECD7RQZALAAMQG524NJZM,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",35,cheetah,animate,singular,indefinite,target,A cheetah runs fast.,5,4768,764
HE0Z9N2OQIHLOVMEBD6J7PU30XX6FS,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",32,knife,inanimate,plural,definite,target,The knives need to be cleaned.,1,4642,621
HG7G261SJB4G1FYKXPH93ZRGJY7E16,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",33,bicycle,inanimate,plural,indefinite,target,Bicycles lined up at the starting line.,1,4231,721
P76OLCOK9I7UXFJ61EMYN36QGVDJZJ,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",30,computer,inanimate,plural,definite,target,The computers are all working,1,2972,317
XOSX3XSYWVT2SBBK666V4N9VSHMWUM,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",31,lion,animate,plural,indefinite,target,Lions live at the zoo,4,6528,429
0RTX20PD8VKZJU467INJDHS3RXCAXJ,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",89,trumpet,inanimate,singular,indefinite,target,A trumpet sounds really loud.,5,7029,1000
TEKACBTL71ZKUJFZL48JUQJB0G3VN4,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",88,cow,animate,plural,indefinite,target,Cows roam the pature,1,5499,312
0C2ZSRVNDRVDFTTPZ9RRKXAXFRZVHW,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",83,turtle,animate,plural,definite,target,The turtles are a fun pet.,1,5469,957
1SY5EBEQ2ENGSGLFAWMDFY5Q5TZGZ6,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",82,chair,inanimate,singular,definite,target,The chair fits well with the other chairs at the table.,1,5161,630
PKJAM7I7O07ZAGEN7RUMXSL3SBUYTA,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",81,panda,animate,singular,definite,target,The panda likes to eat eucalyptus.,1,3189,528
4EWJ912LYL3Z0UPURYOV8E1LXCRAE5,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",80,boat,inanimate,plural,definite,target,The boats at the marina are beautiful.,1,3448,1064
LECWZWK5KPYT7VD01VEYDZYF6MWSGK,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",87,penguin,animate,singular,definite,target,The penguin waddled up to the edge and hopped into the water.,1,2584,732
P48C6M79ILA9EPBL98Z0U4JH6MX9MK,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",86,marble,inanimate,singular,indefinite,target,A marble rolls across the floor.,1,2471,841
J9MURU3ODLW6I15NKRHEPFVI1O601L,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",85,turtle,animate,plural,definite,target,The turtles moved very slowly across the forest floor.,1,3269,201
X4CDJC2ZADO4O1VV6LULUBCVIWXD8W,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",84,lamp,inanimate,plural,definite,target,The lamps are overhead.,1,4938,530
FV6DQLLBNVXI68AU6A2ELRM0HS07EB,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",14,butterfly,animate,plural,definite,target,The butterflies were everywhere!,1,2919,1015
0ZBC3OOIVGGELKTIWNO0TM7MM74KDV,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",15,chair,inanimate,plural,definite,target,The chairs are crooked.,1,3565,982
33V17DJX5736M4WA51XTQI2Q5U7DPV,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",16,cow,animate,singular,definite,target,The cow chews his cud.,1,6512,525
BHN9YCNXZCKKWV884DLLMSGTQNR3BV,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",17,gorilla,animate,singular,indefinite,target,A gorilla is at the zoo,5,7675,220
EVTMJEHEADU0W8P9GO7S6I3U1DPRFH,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",10,lamp,inanimate,plural,definite,target,"The lamps in the suburban houses all went out, one by one.",1,7523,44
HM7R7Q3YYNUZIENI221ZW9E2HOFJWZ,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",11,bicycle,inanimate,singular,indefinite,target,A bicycle doesn't cost much.,5,3376,550
QR7XWF85WV1DZ0DTU0TP9FX41TGESG,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",12,piano,inanimate,plural,definite,target,The pianos sounds good.,1,3937,362
UC3EKP687EHWS7M3RRVVHV0ET4ZSFQ,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",13,owl,animate,plural,definite,target,The owls hooted.,1,2886,562
HOQQTQ2LL9WOBT2DD5DVPWN2OFG1EQ,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",18,lamp,inanimate,plural,definite,target,The lamps are dimly lit.,1,3337,103
38VEU8VT70E5PHSMFO9UDWDSF6XQ8P,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",19,owl,animate,plural,indefinite,target,Owls hooted outside all night long.,1,5455,460
WRTW0TL229Y15S9378JTNSD71AU3LX,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",98,car,inanimate,plural,indefinite,target,Cars are for sale this weekend.,1,3587,82
HMBYSNO1OUXUKXIZOARXKA82WG22YD,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",99,knife,inanimate,singular,indefinite,target,A knife is a good tool to bring camping.,5,5815,823
9RTSIJTRA8DCJ2U0QXO1EL1ZR1XRNM,Tue Jan 13 12:10:54 PST 2015,"""English""","""Thank you""",94,butterfly,animate,plural,definite,target,The butterflies are flying.,1,3402,100
