WorkerId,SubmitTime,Answer 21,Answer 22,question_number,subject,animacy,number,definiteness,type,image,sentence,response,rt
4ZLTYW3KQN1W6L4DBM8FQORKWIY5PG,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",6,piano,inanimate,plural,definite,target,mismatch,The pianos are hard to play.,1,6576
2UPJX65M7CMQF9WQ2RL08RNVBFC3PY,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",7,lion,animate,singular,definite,target,match,The lion stalks its prey.,5,5089
HZKUKJHY098DF6JTWTOIVEMHRA3GLL,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",4,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,10602
MH74M08RKX2ROFF5FKC91QFUCJIIXM,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",5,shirt,inanimate,singular,indefinite,target,mismatch,A shirt needs to be ironed. ,1,7881
D2ITQ0CUIRKOQ2MKEEV0LZ8XOZKFBB,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",2,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,11753
QGOJDM6GOOA3RP840JKBNS6G23ET1T,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",3,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,13073
SPX21WCIPWA3S7ZCTTS6FZTUKJATF2,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",1,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,19131
16J0W1M0C38JRBCJXA23MVLAAT5ZNY,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",8,kite,inanimate,plural,indefinite,target,match,Kites Soared above,1,4985
619411UAA1TZ6MF9N8EOUD2772Z5TS,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",9,camel,animate,singular,definite,target,match,The camel is in the desert.,5,15610
X9LM5WPVOZW4OQH6HMS3YFYFA0YF8L,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",14,dog,animate,singular,indefinite,target,mismatch,A dog likes to eat a bone.,5,3495
Q6P8NZWNHPR9Q5BANLK7WMJP6RAZ5N,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",15,knife,inanimate,plural,definite,target,match,The knives are very sharp.,1,6914
U70TRBLT4G1OM0JIKOWURAMOK23LYI,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",16,bed,inanimate,plural,indefinite,target,match,Beds were slept in,1,5368
0DA9DZRUK2XTBIWN5Y5HJ7CDB5KGCN,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",17,elephant,animate,plural,definite,target,mismatch,The elephants have long trunks.,5,8841
8XGABCSA1C5CEKXIKXVKYZ223W5D8D,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",10,chair,inanimate,plural,indefinite,target,mismatch,Chairs are needed for the cafeteria.,1,4777
84WCKOP4GE1XIHDUB8BK6JSF1P2WNE,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",11,lamp,inanimate,singular,indefinite,target,match,A lamp gives a soft glow.,5,4825
GTN6LRLHMVWPRDUUYU649SJDMG3BBI,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",12,cheetah,animate,plural,definite,target,match,The cheetahs enjoy the kill,1,8841
2SKFH43FNUQ14LD6J1AW341F1YHVGA,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",13,pig,animate,singular,definite,target,mismatch,The pig sleeps in the mud.,5,10321
MQKTFX7ITYQE6WJ85ABYPSSJ1JRA85,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",18,cow,animate,singular,definite,target,mismatch,The cow eats grass.,5,4050
4ZFQN1WKW0ROOV0ZBPPP16DYJPD01W,Mon Jan 19 16:49:09 PST 2015,"""english""","""No Feedback.""",19,squirrel,animate,plural,indefinite,target,mismatch,Squirrels keep stealing the bird seed from the feeders. ,1,5729
KTDIXTMYN3I53AH2XRJZAVFAB5FJBU,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",20,television,inanimate,plural,indefinite,target,mismatch,Televisions are on sale.,2,4322
TL6HOGTWZ44JD14CVV2IXZWDGGOGXS,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",6,cow,animate,plural,indefinite,target,mismatch,Cows were everywhere in the country.,5,7313
FWB10VR05ID537ADN0BREHAJLIQED1,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",7,dog,animate,plural,definite,target,mismatch,The dogs like to chase cats,4,6734
KAMYA8UQ2B8MUKUHEQA1UZZOMOL0HA,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",4,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,2,6095
NSOFAL955CTABVS887KSNH4NQOSF6P,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",5,peacock,animate,singular,definite,target,match,The peacock has beautiful feathers.,5,5297
13I55E0JYBGAGZSYDPEOYPQE6U3LRW,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",2,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,9218
JZWBO0N53ZDKA6SXOFUJTJ3ZESORX3,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",3,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,7312
H0L7PJ2IJQDQXIK7QSS65YRUY8M1GW,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",1,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,2,11750
6GPBC6GZCYC79S3NXBCP0FL5S0E8XM,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",8,kangaroo,animate,singular,indefinite,target,mismatch,A kangaroo jumps around.,4,6448
OWCDSX9PQZBLFQ0XKZXLKL6G073DQK,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",9,zipper,inanimate,singular,definite,target,mismatch,The zipper fastens clothing.,5,4397
87XF88SJNWDZWX25TWQRF8LB4P5U2V,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",14,boat,inanimate,plural,indefinite,target,match,Boats sailed through the bay.,2,5462
NOEICYZBX6LIBZ6ODY28JOH2T82XIK,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",15,turtle,animate,plural,definite,target,mismatch,The turtles are well-liked by some.,5,4542
CY8QB3Y4Y5E2P1KA1GJRJF1WODPIOI,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",16,owl,animate,singular,indefinite,target,match,An owl is awake at night,4,5177
WPA2ETFL4W0AQPJXN5S7M9OJ7QWWDP,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",17,cat,animate,singular,definite,target,match,The cat purrs when it is content.,3,5188
8232YFHBTIE9EZODEQTZHPYK3DIP1A,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",10,toilet,inanimate,singular,indefinite,target,mismatch,A toilet is in the bathroom.,5,4221
A4VO6MRECRSRAHQHG0QEH5AWR314S8,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",11,camel,animate,plural,definite,target,match,The camels don't need as much water.,5,3407
A10QCQQ9CMZGEBV3YTGJ5RE2CPQ5TR,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",12,pigeon,animate,plural,indefinite,target,match,Pigeons eat bread in the park.,4,4537
FMNGLXTB7XQJZZB8YJH0AIC5UGVNFM,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",13,gorilla,animate,singular,definite,target,mismatch,The gorilla beats his chest.,3,4004
YP8A9SHKL77WG20Y6RLG009ON2D1HH,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",18,clock,inanimate,singular,indefinite,target,match,A clock is well needed.,4,3838
BSSAF1U65P1VQ0AHRW7T89M41YTK9N,Mon Jan 19 16:53:00 PST 2015,"""English""","""This was fun!  Keep the HITS coming.""",19,lion,animate,plural,definite,target,match,The lions roar.,3,7190
EIJT22MW0I3CT3CU0PWTDPVZLBX2OT,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",20,owl,animate,singular,definite,target,mismatch,The owl hoots at night.,2,4522
PX4ZN29EOR7JCOGGZIYC5RCAKEOC4I,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",6,turtle,animate,singular,definite,target,mismatch,The turtle swims in the ocean.,1,4167
CXXYHR8FT13ADNM6OYXOQ4TROYRKG8,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",7,towel,inanimate,plural,indefinite,target,mismatch,Towels are clean.,4,6015
KP5PVHFV47H0OIDQAP7DILQ4HD4BT1,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",4,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,5030
5ATHBVQ5RCMKO57NX6M6QK1V3K4G7U,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",5,pigeon,animate,singular,indefinite,target,match,A pigeon lives in the city,1,7018
T6FILAIF8X3VAHPWCCBPTL1XJ1PL4E,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",2,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,6017
JP061SZU7LGZETRNF9LK8NNE3TZZ8M,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",3,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,3818
BPDAMMSC3CX9MAP800CR7BTU5KQVJ5,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",1,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,14530
EFE3V9BET3CEU5A9M15EE1RQ30T0X9,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",8,kangaroo,animate,plural,definite,target,mismatch,The kangaroos jump a lot,2,6320
YDQXNRWQ5K2SFHPBP8DPZ0B5HDD6UG,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",9,knife,inanimate,singular,indefinite,target,mismatch,A knife is sharp.,4,4451
GNXXFDD27VMAXJX39WNKYWJLS8A4RD,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",14,panda,animate,plural,definite,target,match,The pandas are fun to watch.,5,3599
4HBMXF7OSEBXVRPFUEQZ5C20U6U911,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",15,cow,animate,singular,indefinite,target,match,A cow chews its cud.,4,4973
SXDMG924QJJS6VA17TZ2D84QM61SSW,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",16,dolphin,animate,singular,definite,target,match,The dolphin can swim.,1,3374
NVA1CMH9SNSN44FNMWZLO5WD360RYX,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",17,bear,animate,plural,definite,target,match,The bears hibernated for the winter.,2,5658
ZDYNE31LJZLFXSW0AGBPO4PL9KG1H1,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",10,piano,inanimate,singular,definite,target,match,The piano sounds beautiful.,1,2635
C1OHZ2LKLKBV9TOUTJUH9P8LLSMMZO,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",11,car,inanimate,plural,indefinite,target,match,Cars moved noisily in the night.,1,5413
UT2QKOJOGX5KRMHR4LM127IHI38L1I,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",12,skunk,animate,plural,definite,target,mismatch,The skunks sometimes stink,1,5348
HYRXXXHP0DVB3K7NFDO3SRDP3HDL3Y,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",13,gorilla,animate,plural,indefinite,target,mismatch,Gorillas swing in trees.,5,4404
X89AJGVWS156CSKQPK77YJMT8S8WCQ,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",18,lion,animate,plural,indefinite,target,match,Lions proweled the lands.,2,4347
BKP5PL64RMSXWL7KMUKEZRK8SWA6ZI,Mon Jan 19 16:54:37 PST 2015,"""English""","""""",19,zipper,inanimate,singular,indefinite,target,mismatch,A zipper closes the jacket.,1,4145
882NLUJ6B7W28EZUVVD35QLI54K6QZ,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",20,butterfly,animate,plural,definite,target,match,The butterflies migrated down to Mexico.,1,5278
ZMH08OI8142U0YMK9Z0KDG6AB829VX,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",6,turtle,animate,singular,indefinite,target,mismatch,A turtle lives at the zoo,4,6841
AD9I11AUX0OD5CWKCALK0SJ52HWM05,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",7,kangaroo,animate,singular,definite,target,mismatch,The kangaroo likes to jump.,4,5128
R3PVIWUELUHK3XYE67PCYT0SEMPRFO,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",4,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,7184
7MP32NIWA4HQN9YHSZS16R5KLT43EA,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",5,zipper,inanimate,plural,indefinite,target,mismatch,Zippers help hold up my pants,5,9322
7QLG2XEK21GNGGC3WQ0OKLKI9M2H3U,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",2,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,9899
78QVHTAWM6F9S3931Q8MJY21J2SWVG,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",3,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,5896
1PSXIS79OGFRMYO7JKJS51PQZLH6KV,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",1,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,4,13851
5YRVY7NTCT0AYFTQ0KDV2CZBV8RWJZ,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",8,tire,inanimate,plural,definite,target,mismatch,The tires are round,4,8080
6V3BNS2408BC2WQLXWN712S5297ISI,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",9,cheetah,animate,singular,definite,target,match,The cheetah runs really fast.,5,3550
WSWPTMT70N0QRZ9CTHUUML1XWVUXNL,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",14,panda,animate,singular,indefinite,target,match,A panda looks very cuddly.,5,10872
J5A4HSK9ZE7G1FAUT0Y7PF03KFJ0IF,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",15,piano,inanimate,plural,indefinite,target,match,Pianos are well tuned.,5,4355
J07O1JM6ZHCAKGGOTZOXU2Y7A4QCUH,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",16,penguin,animate,plural,definite,target,match,The penguins are used to cold. ,4,7151
4GYYNOWKB9SX8K38LB8G11YSZ35E9J,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",17,camel,animate,plural,indefinite,target,match,Camels drank water in the desert,5,3484
SAE658I71AR365UFT0BPQXEBEIDYE6,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",10,fence,inanimate,plural,indefinite,target,mismatch,Fences make the yards in town look nicer.,3,7587
BAM3YG7AFTPG143JDH6TLPY9VFOD7Q,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",11,couch,inanimate,singular,indefinite,target,match,A couch has soft cushions.,5,5702
IENM6VTUO24D40COQC6P6CT26YBQCY,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",12,football,inanimate,plural,definite,target,mismatch,The footballs were specially designed for professional competition.,4,7949
46S2PO05TG5NL3JTK8J57ISGUJH8JB,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",13,squirrel,animate,singular,definite,target,mismatch,The squirrel gathered its nuts for the winter.,2,6051
X8W1F55TNLZ9XZIFPPKV8M1G6PKCSR,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",18,kite,inanimate,singular,indefinite,target,mismatch,A kite flies high in the sky.,2,4306
DA62T3VZERYO5L8GCRMMZXO9U3TE75,Mon Jan 19 16:55:27 PST 2015,"""English""","""""",19,penguin,animate,singular,definite,target,match,The penguin lived in a cold climate.,2,11163
TX7OBHXYS7UO2K5ESY6GSM74Q6KZRM,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",20,squirrel,animate,singular,definite,target,match,The squirrel gathered its nuts for the winter.,2,19575
JUS9VJDX75NPHGV0GUXK6EYU5FFO8T,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",6,piano,inanimate,plural,indefinite,target,mismatch,Pianos are well tuned.,4,17658
DBQ0ODQ1R0R7FD5633BQ05A8EQUTSM,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",7,kite,inanimate,singular,indefinite,target,match,A kite flies high in the sky.,4,12116
O2UI8LI7KKVWGNZ9Y3GN08RX92I6FL,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",4,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,2,15928
ESS6M16EEED4B2BFCYUF6O2OM3M44G,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",5,butterfly,animate,plural,definite,target,mismatch,The butterflies migrated down to Mexico.,2,20982
C2TO7YMJCW7TXJAJEKL5LBVJUXFC9P,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",2,zebra,animate,singular,definite,example,match,The zebra is not extinct.,4,19583
YWJ1ZHLQID8509TDPMMWBXQQERH5WV,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",3,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,2,16176
9N02OCJPPO9QN6AWOETZA9MXK52JIY,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",1,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,4,13509
KE12KFWJNOJRU0LNG5LJ48CBAKE6FQ,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",8,penguin,animate,singular,definite,target,mismatch,The penguin lived in a cold climate.,2,10112
ASFUP66HIH1A4CBWN1IEFGJGWYN6CT,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",9,couch,inanimate,singular,indefinite,target,mismatch,A couch has soft cushions.,4,19685
DELXDCG0DBJM29XJ8NYRF6L27KFAYA,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",14,turtle,animate,singular,indefinite,target,match,A turtle lives at the zoo,1,12060
D8OBKBU14BJLXHBJBYDYT5FWYTRS9O,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",15,zipper,inanimate,plural,indefinite,target,match,Zippers help hold up my pants,4,20989
F5O8N5V99RX2VNOFVU180MPTG82PLW,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",16,cheetah,animate,singular,definite,target,mismatch,The cheetah runs really fast.,4,20282
GOVCB0IXCUMZ27CZVWRWP802GCSBQJ,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",17,football,inanimate,plural,definite,target,match,The footballs were specially designed for professional competition.,2,21790
TIW2DZH2RJJZVJRU3L1IQGKK099Z02,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",10,kangaroo,animate,singular,definite,target,match,The kangaroo likes to jump.,3,15300
UVW4HB97WGRK3OUT21TZ460NEJHGKV,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",11,penguin,animate,plural,definite,target,mismatch,The penguins are used to cold. ,4,8615
969M5WBVTGHICSOJBA8W8V66MTVJZM,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",12,fence,inanimate,plural,indefinite,target,match,Fences make the yards in town look nicer.,2,13284
R4JOQGHRZ4O4GORI98AZW22SZ3EZRR,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",13,tire,inanimate,plural,definite,target,match,The tires are round,4,12609
XD11LWRQA63U6RH5BZQ39I4PE6Y8XO,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",18,camel,animate,plural,indefinite,target,mismatch,Camels drank water in the desert,2,12464
R8YYEEHMVFWGTJNBAH1PBMH6YQUXQ0,Mon Jan 19 16:55:35 PST 2015,"""English""","""no problems""",19,panda,animate,singular,indefinite,target,mismatch,A panda looks very cuddly.,4,8289
Y9XXDBLQ7CCSJ7591UNPREYHYU52ZP,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",20,elephant,animate,singular,indefinite,target,mismatch,An elephant is afraid of a mouse.,4,13101
5X8T7XQCCGW0IWR323TB65HMEU31VX,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",6,bear,animate,singular,definite,target,match,The bear tries to catch salmon.,4,5004
DC0YXV97KLUQPBMT252IXRPFM5SZKP,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",7,lion,animate,singular,indefinite,target,match,A lion roars loudly.,1,3089
SAQ8RW4RKBJO3NCNXL7SUF8I8WPINH,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",4,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,3544
HKHWFVZISRCQYCZG4C6A7OGT897RIY,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",5,cheetah,animate,plural,indefinite,target,mismatch,Cheetahs ran quickly through the wild,5,7482
203P2H18HA9HDVSR0V9W3WD7FRS2GE,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",2,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,6210
YAFYXFFY9N6TF45L5HHVPKRAG1ON8E,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",3,zebra,animate,singular,definite,example,match,The zebra is not extinct.,4,7120
JBFVVR4XHFFN5A6I6HO63LNC7BAHOV,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",1,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,11553
LYYUZ3WES2LT7QLJ1WC1ZKBLPGPS74,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",8,cow,animate,plural,definite,target,match,The cows provide milk and meat.,5,5053
6CFFPDDANSDE7ALFWYEUX3HGRPP0YD,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",9,panda,animate,singular,definite,target,match,The panda is black and white,1,2950
H1E6JHYIQD6HM7WZRLSWSRE4RM1EHG,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",14,skunk,animate,singular,definite,target,mismatch,The skunk is smelly,1,9507
D8GDITEG4HEQBTJYPN2OS9E3F37N9S,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",15,light bulb,inanimate,plural,definite,target,match,The light bulbs are expensive.,2,8858
G2FGN1DALTS5H6KA85Y13QV0VU61IP,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",16,television,inanimate,singular,indefinite,target,mismatch,A television hums when it is turned on.,4,7053
0GNSUGRZBRU4TETYTHRMYNXDW4BIBF,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",17,fox,animate,singular,definite,target,mismatch,The fox is sly.,1,2868
4V80YJCMG370VVQNXQHK1C3MQ45RMZ,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",10,camel,animate,singular,indefinite,target,match,A camel is not thirsty.,1,6164
0RN7U56UCKW5KRYCGGTWW242X92ZB7,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",11,shirt,inanimate,plural,indefinite,target,mismatch,"Shirts were made cheaply, but were low quality.",3,13763
HO33159RWTB682K6CNUJRIFVSJSDY7,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",12,dolphin,animate,plural,definite,target,mismatch,The dolphins always travel together.,5,2987
3IU2S5IAPCQMSX1RDJW08XK989RR8T,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",13,bicycle,inanimate,plural,indefinite,target,match,Bicycles can be seen on the roadway.,1,6794
ZRUBWRS9PFZJF6QAHVHT8AEIRN0DBG,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",18,knife,inanimate,plural,indefinite,target,match,Knives cut the vegetables smoothly,2,5300
T1OPIQP2NEBN5KERKYTWBBP8Q7SH6G,Mon Jan 19 16:55:53 PST 2015,"""English""","""""",19,shark,animate,plural,definite,target,mismatch,The sharks are vicious.,1,2886
KELRHBSQLU7N9UDVP1EQBSG088GSF9,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",20,light bulb,inanimate,plural,definite,target,mismatch,The light bulbs are expensive.,2,4568
P4NAFY4ZYBY1V8TC76FRSOHPAODWYL,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",6,panda,animate,singular,definite,target,mismatch,The panda is black and white,4,4325
JLNF479YRZCK2EAASBNSLF53ODRTB4,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",7,camel,animate,singular,indefinite,target,mismatch,A camel is not thirsty.,4,4500
XTDKNLKU8VSIQ7YYIRNFG59N9ERXXM,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",4,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,5334
W9B1CM66L0COX89JC64L8TRKUVCOU2,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",5,dolphin,animate,plural,definite,target,match,The dolphins always travel together.,4,6643
35DK6C3180JU0ZGK7G85YA3S70XQMR,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",2,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,5822
KHITEUHI7TVQXI61QX55EJP9BH51AZ,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",3,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,2,5308
PN3RK08JY4QGSZV01KCH2YIBP8M978,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",1,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,10984
FX8ARKEJCP9H27IILVAXCMTYTRHEUV,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",8,bicycle,inanimate,plural,indefinite,target,mismatch,Bicycles can be seen on the roadway.,5,3782
UVXBBJL9IZQE4YECRYSKSNIB27VPGB,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",9,shark,animate,plural,definite,target,match,The sharks are vicious.,4,3629
SJ7VKTNZJQNLTLSE8XD0RYHDQAWWAU,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",14,skunk,animate,singular,definite,target,match,The skunk is smelly,2,3116
I69Y6CQLMOYMSKC55LUE05DTBR27X4,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",15,cow,animate,plural,definite,target,mismatch,The cows provide milk and meat.,4,3933
AY6X7GF918IHIMAZ6IV9FXJ56B886Y,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",16,knife,inanimate,plural,indefinite,target,mismatch,Knives cut the vegetables smoothly,4,3650
VYNA5S7MS88AFAZEOEAAHVQWB1FVFH,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",17,bear,animate,singular,definite,target,mismatch,The bear tries to catch salmon.,2,17361
75GEBFI2BH64E5VYP8TFXPBH15VQ5L,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",10,fox,animate,singular,definite,target,match,The fox is sly.,4,4035
FHJ9EE5DEQ9WIL373QIWE00ED2CRUL,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",11,lion,animate,singular,indefinite,target,mismatch,A lion roars loudly.,2,4600
5KXEX9ZN9LJB7181V1RYL0OPQPGBMX,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",12,shirt,inanimate,plural,indefinite,target,match,"Shirts were made cheaply, but were low quality.",2,5617
HYGL2Q1714L84IFVGS9G8G9K6MJI6N,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",13,elephant,animate,singular,indefinite,target,match,An elephant is afraid of a mouse.,2,5583
W8QOOC718PPKQ11JUA0T4PCY1IDQFO,Mon Jan 19 16:57:03 PST 2015,"""English""","""N/A""",18,television,inanimate,singular,indefinite,target,match,A television hums when it is turned on.,2,5413
