WorkerId,SubmitTime,Answer 101,question_number,subject,animacy,number,definiteness,type,image,full_sentence,response,rt
1YA418XQD2FFJ83FM7LDJ0EYBE1ZAW,Tue Nov 04 09:59:52 PST 2014,"""english""",39,marble,inanimate,plural,indefinite,target,match,Marbles are so much fun to play with.,are so much fun to play with.,7791
49CAS8O794CHZAR7JXHQWSUAES15RR,Tue Nov 04 09:59:52 PST 2014,"""english""",36,pigeon,animate,singular,definite,target,mismatch,The pigeon is pooping on the deck again.,is pooping on the deck again.,14546
F51K6IZ5OXI10OSAY097YBNSQ46J8W,Tue Nov 04 09:59:52 PST 2014,"""english""",37,cow,animate,singular,indefinite,target,mismatch,A cow has a sweet face.,has a sweet face.,12209
TBEOJHK3VCJCCA61FO73LUAX5ATXKK,Tue Nov 04 09:59:52 PST 2014,"""english""",34,rabbit,animate,plural,indefinite,target,mismatch,Rabbits have such sweet faces.,have such sweet faces.,13218
H2DPQ04JSBA0K6WQ06PL9AF7RIEHR9,Tue Nov 04 09:59:52 PST 2014,"""english""",35,owl,animate,plural,definite,target,match,The owls are taking care of the mice problem.,are taking care of the mice problem.,18440
MXN0GXUMUQ8VDPRMPPAUW92QJX7BE3,Tue Nov 04 09:59:52 PST 2014,"""english""",32,dog,animate,plural,definite,target,match,The dogs are barking at the cat again.,are barking at the cat again.,10858
DBF3KFDG96EM2OFWG7IULQ5WTWHSKE,Tue Nov 04 09:59:52 PST 2014,"""english""",33,penguin,animate,singular,indefinite,target,match,A penguin is such a funny looking creature.,is such a funny looking creature.,15747
5611W1WE8V6KI7OYHNKK9Q8NSWA7SQ,Tue Nov 04 09:59:52 PST 2014,"""english""",30,panda,animate,singular,definite,target,match,The panda is one of our favorite animals at the zoo.,is one of our favorite animals at the zoo.,14742
8YR1ZCGV66LM4SN02IGQTTAR9ALA29,Tue Nov 04 09:59:52 PST 2014,"""english""",31,computer,inanimate,singular,indefinite,target,mismatch,A computer is so much fun to use.,is so much fun to use.,10281
15T7AW5V4HRCM9ZUKLHXRX2JQC8STW,Tue Nov 04 09:59:52 PST 2014,"""english""",89,television,inanimate,plural,definite,judgment,mismatch,The televisions are on sale this week.,1,4468
2QE7TSSR7CYDBKSSZ6PMJZT4TJT6O6,Tue Nov 04 09:59:52 PST 2014,"""english""",88,bed,inanimate,singular,definite,judgment,match,The bed is so comfortable.,1,3020
H0H5RUJZPL6B7QGW5T006H2WG696Z4,Tue Nov 04 09:59:52 PST 2014,"""english""",83,computer,inanimate,singular,indefinite,judgment,mismatch,A computer is so much fun to use.,4,3060
OEAU395NBRGJLIUQ4RXOQ1HAL5RX2A,Tue Nov 04 09:59:52 PST 2014,"""english""",82,cat,animate,singular,definite,judgment,mismatch,The cat is asleep on the chair.,1,2662
Z7GRLWSQR1KJ4N641HROKQZGUC1VZX,Tue Nov 04 09:59:52 PST 2014,"""english""",81,lion,animate,plural,definite,judgment,mismatch,The lions are such majestic creatures.,4,2958
W5A8L6PTD4EN83IZAPYTSUQKLEMLIH,Tue Nov 04 09:59:52 PST 2014,"""english""",80,boat,inanimate,plural,indefinite,judgment,mismatch,Boats are expensive and take a lot of maintenance.,4,3402
I7DKJIYYNASQULFZ6ON694YCQF5530,Tue Nov 04 09:59:52 PST 2014,"""english""",87,turtle,animate,plural,definite,judgment,mismatch,The turtles are headed toward the ocean.,1,4264
4RMF70UWOYVEEFG4A7L6VBI6CNPFUY,Tue Nov 04 09:59:52 PST 2014,"""english""",86,football,inanimate,plural,indefinite,judgment,match,Footballs always make good gifts for boys.,4,2748
64L8KW4060FISFKA2TXMVVB2GDDRK9,Tue Nov 04 09:59:52 PST 2014,"""english""",85,kangaroo,animate,singular,indefinite,judgment,mismatch,A kangaroo can hurt you if you get too close.,4,3412
DPZHOYD8WREWQM4OTLYVBZC4OG8JAS,Tue Nov 04 09:59:52 PST 2014,"""english""",84,trumpet,inanimate,plural,indefinite,judgment,match,Trumpets are not my favorite instrument.,4,2551
MSZBNA3624NIU4NPHZANB94W9TKVRS,Tue Nov 04 09:59:52 PST 2014,"""english""",14,bear,animate,singular,definite,target,match,The bear came into our camp and scared us.,came into our camp and scared us.,12278
WBMCB8R78KUF9VD6ZJYHKNKXMY1N53,Tue Nov 04 09:59:52 PST 2014,"""english""",15,trumpet,inanimate,plural,indefinite,target,match,Trumpets are not my favorite instrument.,are not my favorite instrument.,12878
OUYT3IIF3NSL9BRDRBP6NR51FGTKHO,Tue Nov 04 09:59:52 PST 2014,"""english""",16,shirt,inanimate,singular,indefinite,target,match,A shirt will fade if not washed properly.,will fade if not washed properly.,11893
C4SP14JM83HXBOQ7HO7W8JT7HAFDZF,Tue Nov 04 09:59:52 PST 2014,"""english""",17,cat,animate,singular,definite,target,mismatch,The cat is asleep on the chair.,is asleep on the chair.,13424
F1DISLLLKD4EVRBFFW0YKZ0AQ6BK8V,Tue Nov 04 09:59:52 PST 2014,"""english""",10,gorilla,animate,plural,indefinite,target,mismatch,Gorillas are powerful and intelligent creatures.,are powerful and intelligent creatures.,17903
HCHYVELNAQHWSA19B8K8OHK08KYKY3,Tue Nov 04 09:59:52 PST 2014,"""english""",11,zipper,inanimate,singular,indefinite,target,mismatch,A zipper is so hard to replace.,is so hard to replace.,20423
ISW3CRWBHFEXU0PNKHV22SPGGP19V9,Tue Nov 04 09:59:52 PST 2014,"""english""",12,chair,inanimate,singular,definite,target,mismatch,The chair was pushed up against the wall.,was pushed up against the wall.,9501
0J8C95SV3IFC1MIDT251AAB8KD942Z,Tue Nov 04 09:59:52 PST 2014,"""english""",13,peacock,animate,plural,definite,target,match,The peacocks walked across the road together.,walked across the road together.,13993
UXA9V0QT30MHYQWAIPPYCFBWJQ0962,Tue Nov 04 09:59:52 PST 2014,"""english""",18,pig,animate,plural,indefinite,target,mismatch,Pigs are more intelligent than most people realize.,are more intelligent than most people realize.,20047
OXJDKKENZN9J4OO9MK01Y0VYG4VE6K,Tue Nov 04 09:59:52 PST 2014,"""english""",19,kangaroo,animate,singular,indefinite,target,mismatch,A kangaroo can hurt you if you get too close.,can hurt you if you get too close.,15445
NQ1M43V6SIYNH86XJX43RYBZ3PNAQS,Tue Nov 04 09:59:52 PST 2014,"""english""",98,tire,inanimate,singular,definite,judgment,match,The tire was low on air.,1,4310
6WGIXGOER8E9FJVASVL0OXHD933Y30,Tue Nov 04 09:59:52 PST 2014,"""english""",99,towel,inanimate,plural,definite,judgment,mismatch,The towels need to be washed.,1,2990
3RUBSBYDB91CV8WFM7S93OM30ZUVAG,Tue Nov 04 09:59:52 PST 2014,"""english""",94,kite,inanimate,singular,definite,judgment,match,The kite is flying high ove the field.,1,3858
SOPC5JFIY5JWN7MMIQW0JC98V3ZL4L,Tue Nov 04 09:59:52 PST 2014,"""english""",95,marble,inanimate,plural,indefinite,judgment,match,Marbles are so much fun to play with.,4,3613
EB27IX3IYIUB9J6UIE3VD8N74FXQZ1,Tue Nov 04 09:59:52 PST 2014,"""english""",96,penguin,animate,singular,indefinite,judgment,match,A penguin is such a funny looking creature.,4,4522
9DCYTUUTJT04XHEAF8Z4O0RFGQHIHS,Tue Nov 04 09:59:52 PST 2014,"""english""",97,rabbit,animate,plural,indefinite,judgment,mismatch,Rabbits have such sweet faces.,4,2982
J40FWOIC3ZJ4EI5I6K9341WFNSCFPD,Tue Nov 04 09:59:52 PST 2014,"""english""",90,skunk,animate,singular,definite,judgment,mismatch,The skunk is threatening to spray on us!,1,3287
LNWLQRKCO04A6TSTBGTXPLX6PQQ5TS,Tue Nov 04 09:59:52 PST 2014,"""english""",91,toilet,inanimate,singular,indefinite,judgment,match,A toilet is overflowing again.,1,2965
LF7VTYD80WAMFZ6VZCXPAX00VE7Z8O,Tue Nov 04 09:59:52 PST 2014,"""english""",92,clock,inanimate,plural,indefinite,judgment,mismatch,Clocks were justed changed for daylight savings.,4,3489
GN6JAVFU4AUU2KE117P0KFAXQRTLIB,Tue Nov 04 09:59:52 PST 2014,"""english""",93,fox,animate,plural,definite,judgment,mismatch,The foxes are in the backyard again.,1,3030
AQVFSLWHE5QMXVKD902YB2FEU3ISCE,Tue Nov 04 10:01:15 PST 2014,"""english""",61,lion,animate,plural,indefinite,judgment,mismatch,Lions are a team in detroit,1,5675
ADGBGB6LBVHU6ESBJ4ADCU5OILT37X,Tue Nov 04 10:01:15 PST 2014,"""english""",60,cheetah,animate,singular,definite,judgment,mismatch,The cheetah is faster than it's prey,3,4575
M4FXNMCG2OA4KU1PQAYO0DIP5MHH4W,Tue Nov 04 10:01:15 PST 2014,"""english""",63,clock,inanimate,singular,indefinite,judgment,mismatch,A clock tells you the time,5,1913
3JDAJSZ1IJXGMR7ZJWQKNA5CZGR1JE,Tue Nov 04 10:01:15 PST 2014,"""english""",62,couch,inanimate,plural,definite,judgment,mismatch,The couches are used for entertainment,5,3613
GSZ3ZPCQLI806BP2WIAI8H1VSGDWO5,Tue Nov 04 10:01:15 PST 2014,"""english""",65,bear,animate,plural,definite,judgment,match,The bears came out of the forest,5,2212
B5EHZ7OBCUX80KSB8QXX9K8VGQ9LAH,Tue Nov 04 10:01:15 PST 2014,"""english""",64,tire,inanimate,singular,definite,judgment,mismatch,The tire goes around the wheel,4,2999
GQMEQ18RQLJD1Q0YEU8HELNB1S9PH5,Tue Nov 04 10:01:15 PST 2014,"""english""",67,dolphin,animate,singular,indefinite,judgment,match,A dolphin is smarter than a person,4,4627
XFH038P24XL05GNKRXENGHCUJLHXLI,Tue Nov 04 10:01:15 PST 2014,"""english""",66,butterfly,animate,plural,indefinite,judgment,match,Butterflies flutter around gently,5,1976
XG02LEAXV4KVMXFMJH05ZY7765PBNY,Tue Nov 04 10:01:15 PST 2014,"""english""",69,owl,animate,singular,indefinite,judgment,match,An owl talks into the night,5,1560
8S4YOANKYT5O7AOS19L308MXCWSHF5,Tue Nov 04 10:01:15 PST 2014,"""english""",68,trumpet,inanimate,singular,definite,judgment,mismatch,The trumpet can play a lot of cool stuff,5,2430
WQKY72WTR50HUUSAMPRJT2NUWU9J5E,Tue Nov 04 10:01:15 PST 2014,"""english""",72,peacock,animate,plural,indefinite,judgment,mismatch,Peacocks are beautiful creaturees,5,2536
44KGFHQZM7ZZ4J35XTJVWBKHVMTTT7,Tue Nov 04 10:01:15 PST 2014,"""english""",73,computer,inanimate,singular,definite,judgment,match,The computer helps me for work,2,3532
J59OUBCGAJ3Q00B0JROPI4TUU20582,Tue Nov 04 10:01:15 PST 2014,"""english""",70,penguin,animate,plural,definite,judgment,match,The penguins live in antarctica ,5,1756
PUVQ6M1L1UF0W5CDNA7LL9BMGY5BKS,Tue Nov 04 10:01:15 PST 2014,"""english""",71,skunk,animate,singular,definite,judgment,match,The skunk sprays our dog,2,3412
XQVH7K29GJVRCEW3TE69XG2RTKB68N,Tue Nov 04 10:01:15 PST 2014,"""english""",76,fence,inanimate,plural,definite,judgment,match,The fences keep intruders away,5,1687
HYVDK79E9NZT2JG3E38450OUVTZWCW,Tue Nov 04 10:01:15 PST 2014,"""english""",77,boat,inanimate,singular,indefinite,judgment,match,A boat takes you across the water,5,1595
WVDH515DTT812F7PT1R53ADHA1RFYN,Tue Nov 04 10:01:15 PST 2014,"""english""",74,kite,inanimate,singular,indefinite,judgment,mismatch,A kite flies high in the sky,5,2202
FYUA3I2XT5JAXARGOVP3AVKVIR32KU,Tue Nov 04 10:01:15 PST 2014,"""english""",75,lamp,inanimate,plural,indefinite,judgment,match,Lamps keep the room lit up,5,2050
MA3OD7U0XLQPD5FMFR47RD1EJE9NDU,Tue Nov 04 10:01:15 PST 2014,"""english""",78,marble,inanimate,plural,indefinite,judgment,mismatch,Marbles roll all around the floor,5,2491
OSSODKG798C8VNHTBYV3SE5B3J00X2,Tue Nov 04 10:01:15 PST 2014,"""english""",79,cow,animate,plural,definite,judgment,mismatch,The cows moo loudly for hay,5,1826
G544JNMVBVTD2020J9J0KX05IGCSIQ,Tue Nov 04 10:01:15 PST 2014,"""english""",47,clock,inanimate,singular,indefinite,target,mismatch,A clock tells you the time,tells you the time,4682
RZ4VX05CQ9ASYHWPUZ7D7NPO0NG2WG,Tue Nov 04 10:01:15 PST 2014,"""english""",46,knife,inanimate,singular,definite,target,match,The knife cuts through tough meat,cuts through tough meat,4795
Y23JJT0LM1TMU3AN8DWN1EWATF7HBK,Tue Nov 04 10:01:15 PST 2014,"""english""",45,lamp,inanimate,plural,indefinite,target,match,Lamps keep the room lit up,keep the room lit up,5525
DRDSWGUL2KLUSBMEMFEMCBUFY68PN3,Tue Nov 04 10:01:15 PST 2014,"""english""",44,panda,animate,singular,definite,target,mismatch,The panda eats bamboo,eats bamboo,6422
TBQEPRZIC4DRAQWZNCSUUNWT016AUB,Tue Nov 04 10:01:15 PST 2014,"""english""",43,dolphin,animate,singular,indefinite,target,match,A dolphin is smarter than a person,is smarter than a person,6987
NMW1XFWWHEXZTA5PEWYP6WD1YES0C0,Tue Nov 04 10:01:15 PST 2014,"""english""",42,cat,animate,plural,indefinite,target,match,Cats can jump up very high,can jump up very high,7559
TCJNZLMOY7ABVM2N112W0UOH6ITNT4,Tue Nov 04 10:01:15 PST 2014,"""english""",41,bear,animate,plural,definite,target,match,The bears came out of the forest,came out of the forest,5339
YNRORKJWNYBIML91XSR04ERET4XZS6,Tue Nov 04 10:01:15 PST 2014,"""english""",40,bicycle,inanimate,singular,indefinite,target,match,A bicycle is great exercise,is great exercise,9241
WADWDAYRQNXL1I11FBTQ2K7D5Y5K5Q,Tue Nov 04 10:01:15 PST 2014,"""english""",49,owl,animate,singular,indefinite,target,match,An owl talks into the night,talks into the night,7456
QD9AUN3SX9HCUEVFR4FHN6B6SGAQGN,Tue Nov 04 10:01:15 PST 2014,"""english""",48,pigeon,animate,plural,definite,target,mismatch,The pigeons love mike tyson,love mike tyson,6712
DAJKCEL6RDRSUQV0BW607R56L92S13,Tue Nov 04 10:01:15 PST 2014,"""english""",58,bicycle,inanimate,singular,indefinite,judgment,match,A bicycle is great exercise,5,1842
5N6C2KP5XF4ZNND6A3S6FHLZ3ZRSJO,Tue Nov 04 10:01:15 PST 2014,"""english""",59,cat,animate,plural,indefinite,judgment,match,Cats can jump up very high,5,2164
71VT0ZJC90XRMAD4IB1LKVEZYS5B3V,Tue Nov 04 10:01:15 PST 2014,"""english""",50,lion,animate,plural,indefinite,target,mismatch,Lions are a team in detroit,are a team in detroit,5989
HWLQQ5LL1B965F84WSXGEERASW1SVP,Tue Nov 04 10:01:15 PST 2014,"""english""",51,television,inanimate,singular,definite,target,match,The television is very entertaining,is very entertaining,7015
0RQGX193OWWXAMI0PJ8VZKY2OPDE24,Tue Nov 04 10:01:15 PST 2014,"""english""",52,chair,inanimate,plural,definite,target,match,The chairs are there for us to sit on,are there for us to sit on,6056
NE67U4S8XYEELG7HX4N6P051ZAOSW1,Tue Nov 04 10:01:15 PST 2014,"""english""",53,rabbit,animate,plural,definite,judgment,mismatch,The rabbits hop around the yard,5,8853
FB0Y1MC43BDPASZWWZXPYH8TZ1HUGE,Tue Nov 04 10:01:15 PST 2014,"""english""",54,kangaroo,animate,singular,indefinite,judgment,mismatch,A kangaroo kicks you if you get too close,5,4212
RI2P8Q1H9AD7ZHTS7SXDJGVV8S30LZ,Tue Nov 04 10:01:15 PST 2014,"""english""",55,dog,animate,singular,definite,judgment,mismatch,The dog gave us much joy,5,3229
E5T01G15TFNLXA73Y2F8DPBBIS8KXS,Tue Nov 04 10:01:15 PST 2014,"""english""",56,guitar,inanimate,plural,indefinite,judgment,mismatch,Guitars play wonderful music,5,4376
4MBLYBKTEGBR5N3GCJ80NCAZ76742L,Tue Nov 04 10:01:15 PST 2014,"""english""",57,towel,inanimate,plural,definite,judgment,match,The towels dry us off after showering,5,2491
2Q01UZQMV1EPSDA1QOEOTWR6W6F54L,Tue Nov 04 10:01:15 PST 2014,"""english""",29,towel,inanimate,plural,definite,target,match,The towels dry us off after showering,dry us off after showering,6375
JU0T7MW7M1EQN3MF2YD4OI02UINARC,Tue Nov 04 10:01:15 PST 2014,"""english""",28,car,inanimate,plural,indefinite,target,mismatch,Cars are there for transportation,are there for transportation,6265
ZPUGQN0U0MEY2N71PXMGE3L84Y2U2R,Tue Nov 04 10:01:15 PST 2014,"""english""",25,rabbit,animate,plural,definite,target,mismatch,The rabbits hop around the yard,hop around the yard,4919
ZQSS4K3H21HECJWB7W234L4LDG5QCP,Tue Nov 04 10:01:15 PST 2014,"""english""",24,squirrel,animate,singular,indefinite,target,mismatch,A squirrel darts their head around nervously,darts their head around nervously,9456
Z5Q7TVN377GGOBJP1TB27P3T03H0HI,Tue Nov 04 10:01:15 PST 2014,"""english""",27,kangaroo,animate,singular,indefinite,target,mismatch,A kangaroo kicks you if you get too close,kicks you if you get too close,5271
H537R0552VX2P6E20ZY2LSRCH34EAT,Tue Nov 04 10:01:15 PST 2014,"""english""",26,skunk,animate,singular,definite,target,match,The skunk sprays our dog,sprays our dog,4520
EWDQG06GBNJ6YVLB2GGQ4H2HWTF35V,Tue Nov 04 10:01:15 PST 2014,"""english""",21,couch,inanimate,plural,definite,target,mismatch,The couches are used for entertainment,are used for entertainment,5603
GSY6AM4BGDMOTNSJ8N6YHVFTH3QCI4,Tue Nov 04 10:01:15 PST 2014,"""english""",20,butterfly,animate,plural,indefinite,target,match,Butterflies flutter around gently,flutter around gently,5537
0IT1XUIT6RP3TP9NY11RO2O1QWAAYR,Tue Nov 04 10:01:15 PST 2014,"""english""",23,elephant,animate,plural,indefinite,target,match,Elephants are massive creatures,are massive creatures,6192
MTW1O5W5A82BVQE55I6G1ZD0V0UO8C,Tue Nov 04 10:01:15 PST 2014,"""english""",22,camel,animate,singular,definite,target,match,The camel walks through the desert,walks through the desert,7927
35GZF0CNCHPUFVIWV9S6O3XZ5LRNQ9,Tue Nov 04 10:01:15 PST 2014,"""english""",100,chair,inanimate,plural,definite,judgment,match,The chairs are there for us to sit on,5,2137
PKICT170RO2634UJJKPOL8BZLCOJ40,Tue Nov 04 10:01:15 PST 2014,"""english""",6,shark,animate,plural,definite,target,match,The sharks swam by our boat,swam by our boat,4938
YJM33NYE48ZSP8P107ZVZDHCPVNTCJ,Tue Nov 04 10:01:15 PST 2014,"""english""",7,turtle,animate,singular,definite,target,match,The turtle crawled across the road slowly,crawled across the road slowly,5606
CNON1DDY3AWMVL2MAAAC9VVDEIHZAQ,Tue Nov 04 10:01:15 PST 2014,"""english""",4,mouse,animate,plural,definite,example,match,The mice were all through our house,were all through our house,7980
57PMK9RBZY42Z0HIBBE8H26D8UJZP9,Tue Nov 04 10:01:15 PST 2014,"""english""",5,gorilla,animate,plural,indefinite,target,mismatch,Gorillas are seen in the jungle,are seen in the jungle,5831
PX40VRKA9JXWUOX02PQEU79ONWG8SP,Tue Nov 04 10:01:15 PST 2014,"""english""",2,bus,inanimate,plural,indefinite,example,mismatch,Buses take people places they need to go,take people places they need to go,7483
OMGIC8SLPHGKMQ94ZJ7EK1YJDXXWV3,Tue Nov 04 10:01:15 PST 2014,"""english""",3,zebra,animate,singular,indefinite,example,match,A zebra lives in africa mostly,lives in africa mostly,6655
CZ4M056VWYXT7Q0AVNWYBF1TYUEXJP,Tue Nov 04 10:01:15 PST 2014,"""english""",1,sword,inanimate,singular,definite,example,mismatch,The sword came down,came down,8131
F0DZOACTUYMLPFDMS6PROEMD8O38DP,Tue Nov 04 10:01:15 PST 2014,"""english""",8,pig,animate,singular,indefinite,target,match,A pig lives in mud and is happy,lives in mud and is happy,5996
6DOUT09PU0GOCYPH3WFOHTBVOOCASZ,Tue Nov 04 10:01:15 PST 2014,"""english""",9,guitar,inanimate,plural,indefinite,target,mismatch,Guitars play wonderful music,play wonderful music,5165
VE97DQG5NKZQNLIZO3M9QTUDSQSB7M,Tue Nov 04 10:01:15 PST 2014,"""english""",38,piano,inanimate,plural,definite,target,mismatch,The pianos play classical tunes,play classical tunes,5779
6V1P8BTFS2AY1RK50EVG31K45GLH31,Tue Nov 04 10:01:15 PST 2014,"""english""",39,tire,inanimate,singular,definite,target,mismatch,The tire goes around the wheel,goes around the wheel,7586
1NCBFYOQTYN08LJW5E4H0Q32I450QP,Tue Nov 04 10:01:15 PST 2014,"""english""",36,toilet,inanimate,singular,definite,target,mismatch,The toilet is where you can relieve yourself,is where you can relieve yourself,8601
OTAIZ1ZTV57P03H8G9UR5DULUUAGQE,Tue Nov 04 10:01:15 PST 2014,"""english""",37,football,inanimate,plural,indefinite,target,match,Footballs are used in gridiron football,are used in gridiron football,8319
O121LN6PS8CDHMXL4OAYFXY2Q9OD1U,Tue Nov 04 10:01:15 PST 2014,"""english""",34,marble,inanimate,plural,indefinite,target,mismatch,Marbles roll all around the floor,roll all around the floor,6015
AUGAK3WNQMFSDD9Q5RYPW6C2KM9K8A,Tue Nov 04 10:01:15 PST 2014,"""english""",35,cow,animate,plural,definite,target,mismatch,The cows moo loudly for hay,moo loudly for hay,5754
E47TXDBU7SI5DLAZZ4ICZFX1V2QHX8,Tue Nov 04 10:01:15 PST 2014,"""english""",32,dog,animate,singular,definite,target,mismatch,The dog gave us much joy,gave us much joy,5158
USCUVSC8OQ3LZ6G7TDLP33SYWHTDZ4,Tue Nov 04 10:01:15 PST 2014,"""english""",33,boat,inanimate,singular,indefinite,target,match,A boat takes you across the water,takes you across the water,6251
3Y00DTR1QXM9N6O97EUT5KYC5K4JQB,Tue Nov 04 10:01:15 PST 2014,"""english""",30,shirt,inanimate,plural,indefinite,target,match,Shirts keep you warm ,keep you warm ,7925
YAPDTLY59FU35Y37PGE1XSERB14YPX,Tue Nov 04 10:01:15 PST 2014,"""english""",31,zipper,inanimate,singular,indefinite,target,match,A zipper zips up your coat,zips up your coat,5715
4OZZ7HY81MXRN0YHNH48UC1TBQNTYV,Tue Nov 04 10:01:15 PST 2014,"""english""",89,turtle,animate,singular,definite,judgment,match,The turtle crawled across the road slowly,3,2703
FXXD7OVNEKTMVH65FWC47VLT0JLRZX,Tue Nov 04 10:01:15 PST 2014,"""english""",88,elephant,animate,plural,indefinite,judgment,match,Elephants are massive creatures,5,1611
3NEJGYU197G7YQQWJSF83IVSA5331S,Tue Nov 04 10:01:15 PST 2014,"""english""",83,pigeon,animate,plural,definite,judgment,mismatch,The pigeons love mike tyson,2,3028
R3II22F6ZT58NISN8U78IMWNAYPFO2,Tue Nov 04 10:01:15 PST 2014,"""english""",82,zipper,inanimate,singular,indefinite,judgment,match,A zipper zips up your coat,5,1307
KD24NFZM7AGJZJGW6A49BZ2M4OIPUA,Tue Nov 04 10:01:15 PST 2014,"""english""",81,gorilla,animate,plural,indefinite,judgment,mismatch,Gorillas are seen in the jungle,5,1522
CBJYJXEZELW4VTODR4M0GQEJRAMIFB,Tue Nov 04 10:01:15 PST 2014,"""english""",80,knife,inanimate,singular,definite,judgment,match,The knife cuts through tough meat,5,1720
01JAVKBKW9COHWF588F90487DOKYZT,Tue Nov 04 10:01:15 PST 2014,"""english""",87,camel,animate,singular,definite,judgment,match,The camel walks through the desert,5,1735
E7L2AKJAG6VOIXN242GZ9K64J0646E,Tue Nov 04 10:01:15 PST 2014,"""english""",86,piano,inanimate,plural,definite,judgment,mismatch,The pianos play classical tunes,5,1777
VWTZCXD760TSVBIRRVTEAZTED2ZIIU,Tue Nov 04 10:01:15 PST 2014,"""english""",85,fox,animate,singular,indefinite,judgment,mismatch,A fox hunts in the woods,5,2311
NIXI41IPSV15QVW3ZRF9H90QS6P2RO,Tue Nov 04 10:01:15 PST 2014,"""english""",84,toilet,inanimate,singular,definite,judgment,mismatch,The toilet is where you can relieve yourself,5,2282
0OKR50D8QVB656ON92F2H5X0MAPP1T,Tue Nov 04 10:01:15 PST 2014,"""english""",14,cheetah,animate,singular,definite,target,mismatch,The cheetah is faster than it's prey,is faster than it's prey,5935
4F64XHFVMQ4J4JU6QCVFWAYGKKH4CM,Tue Nov 04 10:01:15 PST 2014,"""english""",15,kite,inanimate,singular,indefinite,target,mismatch,A kite flies high in the sky,flies high in the sky,4654
IEI4GU97GUMESDZFNFIK6DVCY7QE7W,Tue Nov 04 10:01:15 PST 2014,"""english""",16,peacock,animate,plural,indefinite,target,mismatch,Peacocks are beautiful creaturees,are beautiful creaturees,9042
0X8SVSE6RCL8DJ6Q8PUZFLOEOC21XC,Tue Nov 04 10:01:15 PST 2014,"""english""",17,fox,animate,singular,indefinite,target,mismatch,A fox hunts in the woods,hunts in the woods,4492
FZAI8YUAUORAUQB7WTMZDQSVTXZSR6,Tue Nov 04 10:01:15 PST 2014,"""english""",10,light bulb,inanimate,plural,definite,target,mismatch,The light bulbs keep the house light at night,keep the house light at night,6379
8H36TMY3YUX7I5VCCCPE1GDSQX4SDC,Tue Nov 04 10:01:15 PST 2014,"""english""",11,bed,inanimate,singular,indefinite,target,mismatch,A bed is used for sleeping,is used for sleeping,4288
KFBNF9SZ8L49Z15GFILS5FE5NXWMPV,Tue Nov 04 10:01:15 PST 2014,"""english""",12,trumpet,inanimate,singular,definite,target,mismatch,The trumpet can play a lot of cool stuff,can play a lot of cool stuff,6483
LZC5FJL5RIL5Y21L2015XXX07732GT,Tue Nov 04 10:01:15 PST 2014,"""english""",13,fence,inanimate,plural,definite,target,match,The fences keep intruders away,keep intruders away,5055
8S201JD8CWW55V7U88VU4IE8VFD9EB,Tue Nov 04 10:01:15 PST 2014,"""english""",18,computer,inanimate,singular,definite,target,match,The computer helps me for work,helps me for work,6139
6NS110QPQUXFJB42LHH6XEUYS5VD1N,Tue Nov 04 10:01:15 PST 2014,"""english""",19,penguin,animate,plural,definite,target,match,The penguins live in antarctica ,live in antarctica ,5208
B5DAMXJCFBEE5W0ISGWO4JKU8081U1,Tue Nov 04 10:01:15 PST 2014,"""english""",98,car,inanimate,plural,indefinite,judgment,mismatch,Cars are there for transportation,5,2516
4JPULXZHLH84ZS8YV7MRXGSDBXWBDY,Tue Nov 04 10:01:15 PST 2014,"""english""",99,bed,inanimate,singular,indefinite,judgment,mismatch,A bed is used for sleeping,5,1577
1ETUM94TFBICRUVC9B70H01M1QW2OJ,Tue Nov 04 10:01:15 PST 2014,"""english""",94,football,inanimate,plural,indefinite,judgment,match,Footballs are used in gridiron football,5,1873
ELCLWAFFAMPYNSYEQ0MV8QX0NZAPLH,Tue Nov 04 10:01:15 PST 2014,"""english""",95,shark,animate,plural,definite,judgment,match,The sharks swam by our boat,5,3153
M9WEGC4SXZNV0N1PD1EMBG00TBJVZI,Tue Nov 04 10:01:15 PST 2014,"""english""",96,pig,animate,singular,indefinite,judgment,match,A pig lives in mud and is happy,5,2376
TJ1NY38B8SUMBMXBPOSDM9H4F3KT88,Tue Nov 04 10:01:15 PST 2014,"""english""",97,television,inanimate,singular,definite,judgment,match,The television is very entertaining,5,1817
GF1EK9N3CEDU5TTEBN7XU1GHB0XCTF,Tue Nov 04 10:01:15 PST 2014,"""english""",90,shirt,inanimate,plural,indefinite,judgment,match,Shirts keep you warm ,5,2128
J1IE2YIH92UD2LD6XO3WKPANRRYNM9,Tue Nov 04 10:01:15 PST 2014,"""english""",91,squirrel,animate,singular,indefinite,judgment,mismatch,A squirrel darts their head around nervously,5,2408
S8V23ZQPDQ8ARCQ2DK044H82WHA9EN,Tue Nov 04 10:01:15 PST 2014,"""english""",92,light bulb,inanimate,plural,definite,judgment,mismatch,The light bulbs keep the house light at night,5,1744
A7S4VQBDNK7BVX3L98LF7UO6N7HEBO,Tue Nov 04 10:01:15 PST 2014,"""english""",93,panda,animate,singular,definite,judgment,mismatch,The panda eats bamboo,5,1902
3OFOP8ZFXLSK301TWN94PIB5PJ89SP,Tue Nov 04 10:05:11 PST 2014,"""english""",61,shark,animate,plural,definite,judgment,mismatch,The sharks could tell there was someone splashing above.,4,4472
